"subclass_id";"subclass_name";"class_id";"class_name";"group";"group_color";"workers";"workers_risk";"workers_risk_percentage";"score"
"4299-5/01";"Construção de instalações esportivas e recreativas";"42.99-5";"Obras de engenharia civil não especificadas anteriormente";"Construção";"#8a8a8a";"5263";"479";"9.101273038191145";"51.73646209386283"
"4299-5/99";"Outras obras de engenharia civil não especificadas anteriormente";"42.99-5";"Obras de engenharia civil não especificadas anteriormente";"Construção";"#8a8a8a";"76429";"6974";"9.124808645932827";"50.52741760326571"
"4311-8/01";"Demolição de edifícios e outras estruturas";"43.11-8";"Demolição e preparação de canteiros de obras";"Construção";"#8a8a8a";"2787";"280";"10.04664513814137";"50.15105848582706"
"4311-8/02";"Preparação de canteiro e limpeza de terreno";"43.11-8";"Demolição e preparação de canteiros de obras";"Construção";"#8a8a8a";"2167";"155";"7.152745731425934";"45.098907860329206"
"4312-6/00";"Perfurações e sondagens";"43.12-6";"Perfurações e sondagens";"Construção";"#8a8a8a";"7689";"664";"8.635713356743398";"47.548835999479785"
"4313-4/00";"Obras de terraplenagem";"43.13-4";"Obras de terraplenagem";"Construção";"#8a8a8a";"56790";"4603";"8.10530022891354";"47.67905147619888"
"4319-3/00";"Serviços de preparação do terreno não especificados anteriormente";"43.19-3";"Serviços de preparação do terreno não especificados anteriormente";"Construção";"#8a8a8a";"4866";"721";"14.817098232634606";"49.312371557747625"
"4321-5/00";"Instalação e manutenção elétrica";"43.21-5";"Instalações elétricas";"Construção";"#8a8a8a";"160326";"22856";"14.25595349475444";"53.181950109984164"
"4322-3/01";"Instalações hidráulicas, sanitárias e de gás";"43.22-3";"Instalações hidráulicas, de sistemas de ventilação e refrigeração";"Construção";"#8a8a8a";"18398";"1994";"10.838134579845637";"52.09577127948691"
"4322-3/02";"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração";"43.22-3";"Instalações hidráulicas, de sistemas de ventilação e refrigeração";"Construção";"#8a8a8a";"45925";"5936";"12.925421883505717";"52.14707312647431"
"4322-3/03";"Instalações de sistema de prevenção contra incêndio";"43.22-3";"Instalações hidráulicas, de sistemas de ventilação e refrigeração";"Construção";"#8a8a8a";"5502";"1530";"27.80806979280262";"53.99806131103845"
"4329-1/01";"Instalação de painéis publicitários";"43.29-1";"Obras de instalações em construções não especificadas anteriormente";"Construção";"#8a8a8a";"3648";"921";"25.24671052631579";"49.06387061403511"
"4329-1/02";"Instalação de equipamentos para orientação à navegação marítima, fluvial e lacustre";"43.29-1";"Obras de instalações em construções não especificadas anteriormente";"Construção";"#8a8a8a";"95";"12";"12.631578947368421";"48.96842105263157"
"4329-1/03";"Instalação, manutenção e reparação de elevadores, escadas e esteiras rolantes";"43.29-1";"Obras de instalações em construções não especificadas anteriormente";"Construção";"#8a8a8a";"15704";"7798";"49.65613856342333";"55.32995839701138"
"4329-1/04";"Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas, portos e aeroportos";"43.29-1";"Obras de instalações em construções não especificadas anteriormente";"Construção";"#8a8a8a";"6567";"881";"13.415562661793818";"51.08065580427395"
"4329-1/05";"Tratamentos térmicos, acústicos ou de vibração";"43.29-1";"Obras de instalações em construções não especificadas anteriormente";"Construção";"#8a8a8a";"3874";"349";"9.008776458440888";"50.449234210979164"
"4329-1/99";"Outras obras de instalações em construções não especificadas anteriormente";"43.29-1";"Obras de instalações em construções não especificadas anteriormente";"Construção";"#8a8a8a";"22086";"3196";"14.470705424250657";"51.81256602976244"
"4330-4/01";"Impermeabilização em obras de engenharia civil";"43.30-4";"Obras de acabamento";"Construção";"#8a8a8a";"7731";"513";"6.635622817229336";"51.84784202129953"
"4330-4/02";"Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material";"43.30-4";"Obras de acabamento";"Construção";"#8a8a8a";"10661";"2133";"20.007503986492825";"50.380639714848506"
"4330-4/03";"Obras de acabamento em gesso e estuque";"43.30-4";"Obras de acabamento";"Construção";"#8a8a8a";"11445";"718";"6.273481869812144";"50.11443133828454"
"4330-4/04";"Serviços de pintura de edifícios em geral";"43.30-4";"Obras de acabamento";"Construção";"#8a8a8a";"31979";"1728";"5.403546077113106";"51.16829794552674"
"4330-4/05";"Aplicação de revestimentos e de resinas em interiores e exteriores";"43.30-4";"Obras de acabamento";"Construção";"#8a8a8a";"8981";"779";"8.673867052666742";"51.25424043350778"
"4330-4/99";"Outras obras de acabamento da construção";"43.30-4";"Obras de acabamento";"Construção";"#8a8a8a";"36518";"3438";"9.414535297661427";"52.63333150774958"
"4391-6/00";"Obras de fundações";"43.91-6";"Obras de fundações";"Construção";"#8a8a8a";"18504";"1129";"6.101383484651967";"50.344610174376726"
"4399-1/01";"Administração de obras";"43.99-1";"Serviços especializados para construção não especificados anteriormente";"Construção";"#8a8a8a";"19135";"3533";"18.463548471387508";"52.06076125773023"
"4399-1/02";"Montagem e desmontagem de andaimes e outras estruturas temporárias";"43.99-1";"Serviços especializados para construção não especificados anteriormente";"Construção";"#8a8a8a";"11608";"1352";"11.647139903514818";"53.06541465655875"
"4399-1/03";"Obras de alvenaria";"43.99-1";"Serviços especializados para construção não especificados anteriormente";"Construção";"#8a8a8a";"52602";"3206";"6.094825291814";"52.5095623740542"
"4399-1/04";"Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras";"43.99-1";"Serviços especializados para construção não especificados anteriormente";"Construção";"#8a8a8a";"11506";"1340";"11.646097688162698";"47.64102786951735"
"4399-1/05";"Perfuração e construção de poços de água";"43.99-1";"Serviços especializados para construção não especificados anteriormente";"Construção";"#8a8a8a";"4856";"819";"16.865733113673805";"49.4232564524986"
"4399-1/99";"Serviços especializados para construção não especificados anteriormente";"43.99-1";"Serviços especializados para construção não especificados anteriormente";"Construção";"#8a8a8a";"41053";"4202";"10.23554916814849";"51.02258056658459"
"4511-1/01";"Comércio a varejo de automóveis, camionetas e utilitários novos";"45.11-1";"Comércio a varejo e por atacado de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"166025";"79417";"47.83436229483512";"54.00644682025801"
"4511-1/02";"Comércio a varejo de automóveis, camionetas e utilitários usados";"45.11-1";"Comércio a varejo e por atacado de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"25363";"14373";"56.66916374245948";"55.852238825585864"
"4511-1/03";"Comércio por atacado de automóveis, camionetas e utilitários novos e usados";"45.11-1";"Comércio a varejo e por atacado de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"8345";"3366";"40.335530257639306";"52.712881965248684"
"4511-1/04";"Comércio por atacado de caminhões novos e usados";"45.11-1";"Comércio a varejo e por atacado de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"17275";"6243";"36.13892908827786";"53.024003859141345"
"4511-1/05";"Comércio por atacado de reboques e semireboques novos e usados";"45.11-1";"Comércio a varejo e por atacado de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"860";"235";"27.325581395348834";"50.319767441860485"
"4511-1/06";"Comércio por atacado de ônibus e micro-ônibus novos e usados";"45.11-1";"Comércio a varejo e por atacado de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"408";"123";"30.14705882352941";"51.43055555555556"
"4512-9/01";"Representantes comerciais e agentes do comércio de veículos automotores";"45.12-9";"Representantes comerciais e agentes do comércio de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"5509";"2550";"46.28789253948085";"54.397047256005315"
"4512-9/02";"Comércio sob consignação de veículos automotores";"45.12-9";"Representantes comerciais e agentes do comércio de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"2235";"1225";"54.80984340044742";"55.749291573452666"
"4520-0/01";"Serviços de manutenção e reparação mecânica de veículos automotores";"45.20-0";"Manutenção e reparação de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"119055";"23158";"19.45151400613162";"48.79636582531881"
"4520-0/02";"Serviços de lanternagem ou funilaria e pintura de veículos automotores";"45.20-0";"Manutenção e reparação de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"20242";"2873";"14.193261535421401";"44.785610776273735"
"4520-0/03";"Serviços de manutenção e reparação elétrica de veículos automotores";"45.20-0";"Manutenção e reparação de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"7844";"1639";"20.894951555328912";"49.599269080401164"
"4520-0/04";"Serviços de alinhamento e balanceamento de veículos automotores";"45.20-0";"Manutenção e reparação de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"6678";"1474";"22.07247678945792";"51.178147149845266"
"4520-0/05";"Serviços de lavagem, lubrificação e polimento de veículos automotores";"45.20-0";"Manutenção e reparação de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"24717";"2728";"11.036938139741878";"47.694420843953566"
"4520-0/06";"Serviços de borracharia para veículos automotores";"45.20-0";"Manutenção e reparação de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"7985";"1245";"15.59173450219161";"54.0561886871217"
"4520-0/07";"Serviços de instalação, manutenção e reparação de acessórios para veículos automotores";"45.20-0";"Manutenção e reparação de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"16441";"3047";"18.532935952800926";"49.34570078867871"
"4520-0/08";"Serviços de capotaria";"45.20-0";"Manutenção e reparação de veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"221";"34";"15.384615384615385";"45.6470588235294"
"4530-7/01";"Comércio por atacado de peças e acessórios novos para veículos automotores";"45.30-7";"Comércio de peças e acessórios para veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"74798";"23741";"31.740153480039574";"51.971826341167656"
"4530-7/02";"Comércio por atacado de pneumáticos e câmaras-de-ar";"45.30-7";"Comércio de peças e acessórios para veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"6901";"2116";"30.662222866251266";"52.1914698352896"
"4530-7/03";"Comércio a varejo de peças e acessórios novos para veículos automotores";"45.30-7";"Comércio de peças e acessórios para veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"289270";"99410";"34.3658174024268";"52.277634505248805"
"4530-7/04";"Comércio a varejo de peças e acessórios usados para veículos automotores";"45.30-7";"Comércio de peças e acessórios para veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"11195";"4154";"37.10585082626172";"52.31341372636591"
"4530-7/05";"Comércio a varejo de pneumáticos e câmaras-de-ar";"45.30-7";"Comércio de peças e acessórios para veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"43171";"12812";"29.677329688911534";"53.43998671947989"
"4530-7/06";"Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores";"45.30-7";"Comércio de peças e acessórios para veículos automotores";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"1153";"533";"46.227233304423244";"54.23474992772477"
"4541-2/01";"Comércio por atacado de motocicletas e motonetas";"45.41-2";"Comércio por atacado e a varejo de motocicletas, peças e acessórios";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"3033";"1370";"45.16979887899769";"53.471370480272576"
"4541-2/02";"Comércio por atacado de peças e acessórios para motocicletas e motonetas";"45.41-2";"Comércio por atacado e a varejo de motocicletas, peças e acessórios";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"7716";"2611";"33.83877656817004";"51.916969068602036"
"4541-2/03";"Comércio a varejo de motocicletas e motonetas novas";"45.41-2";"Comércio por atacado e a varejo de motocicletas, peças e acessórios";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"32904";"17045";"51.802212496960856";"55.13398573628333"
"4541-2/04";"Comércio a varejo de motocicletas e motonetas usadas";"45.41-2";"Comércio por atacado e a varejo de motocicletas, peças e acessórios";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"3812";"1910";"50.10493179433369";"54.32135362014693"
"4541-2/06";"Comércio a varejo de peças e acessórios novos para motocicletas e motonetas";"45.41-2";"Comércio por atacado e a varejo de motocicletas, peças e acessórios";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"18460";"7177";"38.87865655471289";"51.9564824846515"
"4541-2/07";"Comércio a varejo de peças e acessórios usados para motocicletas e motonetas";"45.41-2";"Comércio por atacado e a varejo de motocicletas, peças e acessórios";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"829";"323";"38.96260554885404";"51.78086047446724"
"4542-1/01";"Representantes comerciais e agentes do comércio de motocicletas e motonetas, peças e acessórios";"45.42-1";"Representantes comerciais e agentes do comércio de motocicletas, peças e acessórios";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"303";"173";"57.0957095709571";"55.06380638063807"
"4542-1/02";"Comércio sob consignação de motocicletas e motonetas";"45.42-1";"Representantes comerciais e agentes do comércio de motocicletas, peças e acessórios";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"214";"96";"44.85981308411215";"54.2367601246106"
"4543-9/00";"Manutenção e reparação de motocicletas e motonetas";"45.43-9";"Manutenção e reparação de motocicletas";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"6629";"1859";"28.043445466887917";"49.775380902096856"
"4611-7/00";"Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos";"46.11-7";"Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"3235";"1030";"31.839258114374037";"51.542606903657884"
"4612-5/00";"Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos";"46.12-5";"Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"2006";"699";"34.845463609172484";"51.93170488534397"
"4613-3/00";"Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens";"46.13-3";"Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"3224";"1555";"48.23200992555831";"55.00568651778332"
"4614-1/00";"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves";"46.14-1";"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"3319";"1297";"39.078035552877374";"53.5596063071206"
"4615-0/00";"Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico";"46.15-0";"Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"2671";"1262";"47.24822163983527";"54.74553849993762"
"4616-8/00";"Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem";"46.16-8";"Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"3845";"1899";"49.3888166449935";"54.43155613350671"
"4617-6/00";"Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo";"46.17-6";"Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"9550";"3176";"33.2565445026178";"53.83881326352531"
"4618-4/01";"Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria";"46.18-4";"Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"1197";"419";"35.00417710944026";"54.45697577276525"
"4618-4/02";"Representantes comerciais e agentes do comércio de instrumentos e materiais odonto-médico-hospitalares";"46.18-4";"Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"876";"424";"48.401826484018265";"58.781963470319646"
"4618-4/03";"Representantes comerciais e agentes do comércio de jornais, revistas e outras publicações";"46.18-4";"Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"351";"98";"27.92022792022792";"52.004748338081676"
"4618-4/99";"Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente";"46.18-4";"Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"6304";"2535";"40.21256345177665";"54.374471235194655"
"4619-2/00";"Representantes comerciais e agentes do comércio de mercadorias em geral não especializado";"46.19-2";"Representantes comerciais e agentes do comércio de mercadorias em geral não especializado";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"14257";"6372";"44.6938346075612";"54.68221458464847"
"4621-4/00";"Comércio atacadista de café em grão";"46.21-4";"Comércio atacadista de café em grão";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"7294";"1460";"20.0164518782561";"50.14294854218081"
"4622-2/00";"Comércio atacadista de soja";"46.22-2";"Comércio atacadista de soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"13652";"3115";"22.81716964547319";"49.990746166617825"
"4623-1/01";"Comércio atacadista de animais vivos";"46.23-1";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"2598";"861";"33.14087759815242";"51.85912240184754"
"4623-1/02";"Comércio atacadista de couros, lãs, peles e outros subprodutos não comestíveis de origem animal";"46.23-1";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"1963";"392";"19.96943453897096";"49.727627780607904"
"4623-1/03";"Comércio atacadista de algodão";"46.23-1";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"602";"128";"21.262458471760798";"50.261904761904766"
"4623-1/04";"Comércio atacadista de fumo em folha não beneficiado";"46.23-1";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"396";"60";"15.151515151515152";"50.113636363636374"
"4623-1/05";"Comércio atacadista de cacau";"46.23-1";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"396";"116";"29.292929292929294";"50.876262626262616"
"4623-1/06";"Comércio atacadista de sementes, flores, plantas e gramas";"46.23-1";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"9806";"2130";"21.72139506424638";"47.687096335576854"
"4623-1/07";"Comércio atacadista de sisal";"46.23-1";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"8";"5";"62.5";"56.08333333333333"
"4623-1/08";"Comércio atacadista de matérias-primas agrícolas com atividade de fracionamento e acondicionamento associada";"46.23-1";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"2859";"562";"19.657222805176637";"48.53608487816254"
"4623-1/09";"Comércio atacadista de alimentos para animais";"46.23-1";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"14452";"4188";"28.978688070855245";"51.769651259341266"
"4623-1/99";"Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente";"46.23-1";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"22612";"5238";"23.164691314346364";"49.54401792558524"
"4631-1/00";"Comércio atacadista de leite e laticínios";"46.31-1";"Comércio atacadista de leite e laticínios";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"18334";"3948";"21.533762408639685";"52.43231155230721"
"4632-0/01";"Comércio atacadista de cereais e leguminosas beneficiados";"46.32-0";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"21800";"4977";"22.8302752293578";"49.71940366972479"
"4632-0/02";"Comércio atacadista de farinhas, amidos e féculas";"46.32-0";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"3663";"759";"20.72072072072072";"50.512239512239496"
"4632-0/03";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas, com atividade de fracionamento e acondicionamento associada";"46.32-0";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"6427";"1281";"19.931538820600593";"50.3475442145117"
"4633-8/01";"Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos";"46.33-8";"Comércio atacadista de hortifrutigranjeiros";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"69055";"11419";"16.536094417493302";"49.432191731228684"
"4633-8/02";"Comércio atacadista de aves vivas e ovos";"46.33-8";"Comércio atacadista de hortifrutigranjeiros";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"3920";"1081";"27.5765306122449";"51.259523809523785"
"4633-8/03";"Comércio atacadista de coelhos e outros pequenos animais vivos para alimentação";"46.33-8";"Comércio atacadista de hortifrutigranjeiros";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"5";"3";"60";"51.73333333333334"
"4634-6/01";"Comércio atacadista de carnes bovinas e suínas e derivados";"46.34-6";"Comércio atacadista de carnes, produtos da carne e pescado";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"35687";"5811";"16.283240395662286";"50.06127347960509"
"4634-6/02";"Comércio atacadista de aves abatidas e derivados";"46.34-6";"Comércio atacadista de carnes, produtos da carne e pescado";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"3956";"1099";"27.780586450960566";"52.330384226491425"
"4634-6/03";"Comércio atacadista de pescados e frutos do mar";"46.34-6";"Comércio atacadista de carnes, produtos da carne e pescado";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"7575";"1705";"22.508250825082506";"50.524180418041844"
"4634-6/99";"Comércio atacadista de carnes e derivados de outros animais";"46.34-6";"Comércio atacadista de carnes, produtos da carne e pescado";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"868";"188";"21.658986175115206";"52.48771121351765"
"4635-4/01";"Comércio atacadista de água mineral";"46.35-4";"Comércio atacadista de bebidas";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"4641";"963";"20.74983839689722";"51.355311355311336"
"4635-4/02";"Comércio atacadista de cerveja, chope e refrigerante";"46.35-4";"Comércio atacadista de bebidas";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"91966";"14760";"16.049409564404236";"49.83432282945145"
"4635-4/03";"Comércio atacadista de bebidas com atividade de fracionamento e acondicionamento associada";"46.35-4";"Comércio atacadista de bebidas";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"4759";"1084";"22.77789451565455";"50.66960846116129"
"4635-4/99";"Comércio atacadista de bebidas não especificadas anteriormente";"46.35-4";"Comércio atacadista de bebidas";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"12105";"2664";"22.007434944237918";"50.90810959658545"
"4636-2/01";"Comércio atacadista de fumo beneficiado";"46.36-2";"Comércio atacadista de produtos do fumo";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"2082";"196";"9.414024975984631";"48.85814921549793"
"4636-2/02";"Comércio atacadista de cigarros, cigarrilhas e charutos";"46.36-2";"Comércio atacadista de produtos do fumo";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"7632";"1696";"22.22222222222222";"51.57079839273234"
"4637-1/01";"Comércio atacadista de café torrado, moído e solúvel";"46.37-1";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"2111";"500";"23.685457129322597";"53.10753197536714"
"4637-1/02";"Comércio atacadista de açúcar";"46.37-1";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"1516";"273";"18.007915567282325";"49.51275285839932"
"4637-1/03";"Comércio atacadista de óleos e gorduras";"46.37-1";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"423";"89";"21.04018912529551";"50.498029944838464"
"4637-1/04";"Comércio atacadista de pães, bolos, biscoitos e similares";"46.37-1";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"13059";"2636";"20.18531281108814";"52.1616764938612"
"4637-1/05";"Comércio atacadista de massas alimentícias";"46.37-1";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"4411";"723";"16.39084107912038";"50.529207284818256"
"4637-1/06";"Comércio atacadista de sorvetes";"46.37-1";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"5037";"1118";"22.195751439348818";"50.92687446231224"
"4637-1/07";"Comércio atacadista de chocolates, confeitos, balas, bombons e semelhantes";"46.37-1";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"6245";"2023";"32.39391513210568";"52.643127835601824"
"4637-1/99";"Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente";"46.37-1";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"27525";"8364";"30.38692098092643";"53.004226460793205"
"4639-7/01";"Comércio atacadista de produtos alimentícios em geral";"46.39-7";"Comércio atacadista de produtos alimentícios em geral";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"137964";"35007";"25.37401061146386";"52.116564224483696"
"4639-7/02";"Comércio atacadista de produtos alimentícios em geral, com atividade de fracionamento e acondicionamento associada";"46.39-7";"Comércio atacadista de produtos alimentícios em geral";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"11754";"2700";"22.97090352220521";"51.29547388123194"
"4641-9/01";"Comércio atacadista de tecidos";"46.41-9";"Comércio atacadista de tecidos, artefatos de tecidos e de armarinho";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"11808";"4521";"38.28760162601626";"52.97496047877141"
"4641-9/02";"Comércio atacadista de artigos de cama, mesa e banho";"46.41-9";"Comércio atacadista de tecidos, artefatos de tecidos e de armarinho";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"2576";"928";"36.024844720496894";"52.60597826086958"
"4641-9/03";"Comércio atacadista de artigos de armarinho";"46.41-9";"Comércio atacadista de tecidos, artefatos de tecidos e de armarinho";"Comércio & Reparação de Veículos Automotores e Motocicletas";"#abf051";"9703";"3552";"36.607234875811606";"53.015940087258215"
