region,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
"Rio Grande do Norte",2020-06-16,-53,-10,-68,-48,-30,17
"Rio Grande do Norte",2020-06-17,-54,-13,-65,-48,-30,17
"Rio Grande do Norte",2020-06-18,-55,-15,-66,-51,-31,17
"Rio Grande do Norte",2020-06-19,-57,-16,-69,-51,-28,18
"Rio Grande do Norte",2020-06-20,-56,-6,-69,-49,-17,15
"Rio Grande do Norte",2020-06-21,-68,-18,-69,-57,-12,17
"Rio Grande do Norte",2020-06-22,-51,-10,-65,-48,-27,17
"Rio Grande do Norte",2020-06-23,-50,-4,-58,-46,-27,15
"Rio Grande do Norte",2020-06-24,-56,-18,-62,-50,-30,16
"Rio Grande do Norte",2020-06-25,-53,-11,-59,-48,-29,16
"Rio Grande do Norte",2020-06-26,-53,-9,-62,-46,-25,17
"Rio Grande do Norte",2020-06-27,-56,-7,-66,-49,-17,15
"Rio Grande do Norte",2020-06-28,-67,-13,-64,-53,-11,16
"Rio Grande do Norte",2020-06-29,-51,-11,-66,-49,-30,17
"Rio Grande do Norte",2020-06-30,-47,3,-58,-42,-25,15
"Rio Grande do Norte",2020-07-01,-47,2,-59,-40,-25,15
"Rio Grande do Norte",2020-07-02,-46,4,-56,-40,-26,15
"Rio Grande do Norte",2020-07-03,-46,4,-58,-38,-21,16
"Rio Grande do Norte",2020-07-04,-48,7,-59,-40,-12,13
"Rio Grande do Norte",2020-07-05,-65,-8,-68,-53,-12,16
"Rio Grande do Norte",2020-07-06,-49,-3,-69,-44,-27,17
"Rio Grande do Norte",2020-07-07,-41,12,-55,-34,-24,14
"Rio Grande do Norte",2020-07-08,-44,2,-56,-35,-24,14
"Rio Grande do Norte",2020-07-09,-45,1,-58,-36,-25,15
"Rio Grande do Norte",2020-07-10,-44,1,-55,-32,-19,15
"Rio Grande do Norte",2020-07-11,-49,0,-65,-41,-13,14
"Rio Grande do Norte",2020-07-12,-60,-4,-58,-44,-9,15
"Rio Grande do Norte",2020-07-13,-41,-1,-58,-34,-22,15
"Rio Grande do Norte",2020-07-14,-43,-2,-53,-35,-23,14
"Rio Grande do Norte",2020-07-15,-43,1,-55,-33,-22,15
"Rio Grande do Norte",2020-07-16,-43,-1,-56,-36,-24,15
"Rio Grande do Norte",2020-07-17,-42,0,-53,-32,-18,15
"Rio Grande do Norte",2020-07-18,-47,-1,-63,-41,-12,14
"Rio Grande do Norte",2020-07-19,-57,-6,-49,-41,-6,14
"Rio Grande do Norte",2020-07-20,-43,-3,-63,-37,-22,15
"Rio Grande do Norte",2020-07-21,-41,-1,-56,-35,-22,14
"Rio Grande do Norte",2020-07-22,-42,-3,-53,-33,-20,14
"Rio Grande do Norte",2020-07-23,-40,0,-50,-32,-21,14
"Rio Grande do Norte",2020-07-24,-40,0,-50,-29,-16,14
"Rio Grande do Norte",2020-07-25,-41,5,-52,-31,-8,12
"Rio Grande do Norte",2020-07-26,-57,-6,-56,-41,-7,14
"Rio Grande do Norte",2020-07-27,-38,-1,-57,-31,-19,14
"Rio Grande do Norte",2020-07-28,-36,2,-50,-30,-20,13
"Rio Grande do Norte",2020-07-29,-38,-1,-50,-30,-20,14
"Rio Grande do Norte",2020-07-30,-35,4,-46,-29,-21,13
"Rio Grande do Norte",2020-07-31,-32,11,-48,-25,-15,13
"Rio Grande do Norte",2020-08-01,-33,14,-49,-26,-6,10
"Rio Grande do Norte",2020-08-02,-46,3,-44,-31,-4,12
"Rio Grande do Norte",2020-08-03,-29,8,-52,-25,-17,12
"Rio Grande do Norte",2020-08-04,-29,10,-46,-26,-19,12
"Rio Grande do Norte",2020-08-05,-28,8,-48,-26,-18,12
"Rio Grande do Norte",2020-08-06,-26,11,-48,-26,-18,12
"Rio Grande do Norte",2020-08-07,-24,12,-45,-21,-13,11
"Rio Grande do Norte",2020-08-08,-24,18,-45,-22,-5,9
"Rio Grande do Norte",2020-08-09,-41,10,-47,-28,6,9
"Rio Grande do Norte",2020-08-10,-26,6,-50,-25,-16,12
"Rio Grande do Norte",2020-08-11,-28,4,-46,-28,-18,12
"Rio Grande do Norte",2020-08-12,-30,0,-46,-27,-18,12
"Rio Grande do Norte",2020-08-13,-28,1,-44,-27,-18,12
"Rio Grande do Norte",2020-08-14,-28,3,-44,-25,-13,12
"Rio Grande do Norte",2020-08-15,-26,9,-42,-23,-5,10
"Rio Grande do Norte",2020-08-16,-38,2,-34,-25,-3,11
"Rio Grande do Norte",2020-08-17,-27,3,-49,-24,-15,12
"Rio Grande do Norte",2020-08-18,-29,3,-45,-26,-15,11
"Rio Grande do Norte",2020-08-19,-31,0,-45,-25,-16,12
"Rio Grande do Norte",2020-08-20,-29,4,-42,-24,-16,11
"Rio Grande do Norte",2020-08-21,-30,2,-47,-24,-11,12
"Rio Grande do Norte",2020-08-22,-28,6,-40,-20,-3,9
"Rio Grande do Norte",2020-08-23,-39,0,-35,-24,-1,11
"Rio Grande do Norte",2020-08-24,-28,2,-46,-23,-12,11
"Rio Grande do Norte",2020-08-25,-28,5,-43,-22,-14,11
"Rio Grande do Norte",2020-08-26,-30,3,-43,-22,-13,11
"Rio Grande do Norte",2020-08-27,-28,5,-41,-19,-13,10
"Rio Grande do Norte",2020-08-28,-26,7,-42,-20,-8,10
"Rio Grande do Norte",2020-08-29,-25,11,-39,-18,-2,8
"Rio Grande do Norte",2020-08-30,-35,6,-34,-21,0,10
"Rio Grande do Norte",2020-08-31,-26,7,-48,-19,-11,10
"Rio Grande do Norte",2020-09-01,-25,12,-43,-19,-13,10
"Rio Grande do Norte",2020-09-02,-26,9,-41,-20,-12,10
"Rio Grande do Norte",2020-09-03,-23,12,-38,-15,-12,9
"Rio Grande do Norte",2020-09-04,-20,16,-40,-14,-7,9
"Rio Grande do Norte",2020-09-05,-16,24,-25,-6,-2,6
"Rio Grande do Norte",2020-09-06,-27,17,-7,-10,-2,8
"Rio Grande do Norte",2020-09-07,-41,-23,27,-34,-56,11
"Rio Grande do Norte",2020-09-08,-21,18,-38,-10,-11,7
"Rio Grande do Norte",2020-09-09,-27,7,-43,-18,-12,10
"Rio Grande do Norte",2020-09-10,-21,14,-35,-11,-12,9
"Rio Grande do Norte",2020-09-11,-21,10,-37,-12,-6,10
"Rio Grande do Norte",2020-09-12,-18,14,-33,-6,1,8
"Rio Grande do Norte",2020-09-13,-30,11,-30,-10,3,9
"Rio Grande do Norte",2020-09-14,-23,7,-41,-9,-7,10
"Rio Grande do Norte",2020-09-15,-21,14,-36,-10,-8,10
"Rio Grande do Norte",2020-09-16,-25,6,-38,-14,-10,10
"Rio Grande do Norte",2020-09-17,-23,8,-36,-14,-10,10
"Rio Grande do Norte",2020-09-18,-22,8,-39,-15,-4,10
"Rio Grande do Norte",2020-09-19,-20,12,-33,-8,1,8
"Rio Grande do Norte",2020-09-20,-30,8,-28,-14,3,9
"Rio Grande do Norte",2020-09-21,-24,7,-41,-12,-9,10
"Rio Grande do Norte",2020-09-22,-28,5,-41,-15,-9,10
"Rio Grande do Norte",2020-09-23,-32,2,-44,-16,-9,11
"Rio Grande do Norte",2020-09-24,-30,3,-42,-14,-9,10
"Rio Grande do Norte",2020-09-25,-27,6,-45,-15,-3,10
"Rio Grande do Norte",2020-09-26,-25,9,-38,-11,2,8
"Rio Grande do Norte",2020-09-27,-33,4,-29,-12,4,9
"Rio Grande do Norte",2020-09-28,-29,4,-47,-15,-7,10
"Rio Grande do Norte",2020-09-29,-29,7,-44,-15,-7,10
"Rio Grande do Norte",2020-09-30,-28,13,-44,-11,-8,9
"Rio Grande do Norte",2020-10-01,-25,17,-43,-10,-7,7
"Rio Grande do Norte",2020-10-02,-21,17,-43,6,-1,7
"Rio Grande do Norte",2020-10-03,-17,22,-36,12,3,6
"Rio Grande do Norte",2020-10-04,-27,15,-32,14,3,7
"Rio Grande do Norte",2020-10-05,-22,15,-46,7,-6,8
"Rio Grande do Norte",2020-10-06,-22,19,-41,5,-6,7
"Rio Grande do Norte",2020-10-07,-22,18,-41,3,-6,8
"Rio Grande do Norte",2020-10-08,-18,19,-37,9,-5,7
"Rio Grande do Norte",2020-10-09,-15,19,-37,11,0,7
"Rio Grande do Norte",2020-10-10,-9,27,-21,21,6,4
"Rio Grande do Norte",2020-10-11,-17,23,-2,15,6,7
"Rio Grande do Norte",2020-10-12,-28,-16,30,-17,-53,9
"Rio Grande do Norte",2020-10-13,-20,17,-39,13,-6,7
"Rio Grande do Norte",2020-10-14,-23,14,-41,10,-5,9
"Rio Grande do Norte",2020-10-15,-19,22,-37,13,-6,9
"Rio Grande do Norte",2020-10-16,-18,18,-39,11,0,9
"Rio Grande do Norte",2020-10-17,-14,22,-33,19,6,7
"Rio Grande do Norte",2020-10-18,-24,16,-30,12,6,9
"Rio Grande do Norte",2020-10-19,-23,12,-43,10,-4,9
"Rio Grande do Norte",2020-10-20,-23,15,-39,7,-4,9
"Rio Grande do Norte",2020-10-21,-25,10,-44,6,-5,10
"Rio Grande do Norte",2020-10-22,-21,15,-37,10,-5,9
"Rio Grande do Norte",2020-10-23,-20,15,-37,11,2,9
"Rio Grande do Norte",2020-10-24,-14,21,-30,16,7,7
"Rio Grande do Norte",2020-10-25,-24,17,-27,11,8,8
"Rio Grande do Norte",2020-10-26,-22,13,-38,15,-2,9
"Rio Grande do Norte",2020-10-27,-21,15,-35,13,-3,9
"Rio Grande do Norte",2020-10-28,-22,12,-40,8,-3,9
"Rio Grande do Norte",2020-10-29,-19,15,-38,11,-3,8
"Rio Grande do Norte",2020-10-30,-14,22,-36,9,-2,7
"Rio Grande do Norte",2020-10-31,-11,26,-25,18,7,4
"Rio Grande do Norte",2020-11-01,-18,23,-9,13,7,7
"Rio Grande do Norte",2020-11-02,-38,-21,15,-27,-55,11
"Rio Grande do Norte",2020-11-03,-20,21,-42,15,-2,6
"Rio Grande do Norte",2020-11-04,-21,18,-41,12,-2,8
"Rio Grande do Norte",2020-11-05,-17,22,-38,14,-2,7
"Rio Grande do Norte",2020-11-06,-14,21,-39,12,4,7
"Rio Grande do Norte",2020-11-07,-8,27,-34,22,9,5
"Rio Grande do Norte",2020-11-08,-19,23,-36,13,8,8
"Rio Grande do Norte",2020-11-09,-21,16,-50,9,-2,9
"Rio Grande do Norte",2020-11-10,-15,22,-38,16,-1,7
"Rio Grande do Norte",2020-11-11,-16,17,-38,13,-1,7
"Rio Grande do Norte",2020-11-12,-13,21,-31,17,-1,6
"Rio Grande do Norte",2020-11-13,-12,18,-38,14,4,6
"Rio Grande do Norte",2020-11-14,-8,26,-35,20,10,5
"Rio Grande do Norte",2020-11-15,-3,53,-25,72,28,2
"Rio Grande do Norte",2020-11-16,-17,15,-37,11,-6,7
"Rio Grande do Norte",2020-11-17,-19,16,-42,13,-2,7
"Rio Grande do Norte",2020-11-18,-20,14,-43,-6,-2,8
"Rio Grande do Norte",2020-11-19,-17,16,-40,-12,-3,8
"Rio Grande do Norte",2020-11-20,-13,19,-41,-14,3,7
"Rio Grande do Norte",2020-11-21,-15,17,-35,-13,-3,7
"Rio Grande do Norte",2020-11-22,-20,14,-32,-15,4,7
"Rio Grande do Norte",2020-11-23,-18,13,-45,-13,-1,8
"Rio Grande do Norte",2020-11-24,-20,14,-46,-17,-3,9
"Rio Grande do Norte",2020-11-25,-19,15,-41,-19,-2,8
"Rio Grande do Norte",2020-11-26,-14,21,-39,-18,-2,8
"Rio Grande do Norte",2020-11-27,-6,29,-42,-13,4,7
"Rio Grande do Norte",2020-11-28,-7,27,-39,-11,8,6
"Rio Grande do Norte",2020-11-29,-17,20,-37,-18,6,8
"Rio Grande do Norte",2020-11-30,-13,23,-44,-14,0,8
"Rio Grande do Norte",2020-12-01,-14,26,-41,-15,-1,8
"Rio Grande do Norte",2020-12-02,-16,21,-43,-16,-1,8
"Rio Grande do Norte",2020-12-03,-13,23,-40,-14,-1,8
"Rio Grande do Norte",2020-12-04,-11,25,-42,-14,5,7
"Rio Grande do Norte",2020-12-05,-6,27,-38,-7,9,5
"Rio Grande do Norte",2020-12-06,-16,23,-35,-15,7,7
"Rio Grande do Norte",2020-12-07,-12,23,-44,-12,-1,8
"Rio Grande do Norte",2020-12-08,-15,21,-37,-14,-3,8
"Rio Grande do Norte",2020-12-09,-17,17,-38,-19,-1,8
"Rio Grande do Norte",2020-12-10,-14,21,-30,-18,-2,8
"Rio Grande do Norte",2020-12-11,-13,19,-33,-19,4,8
"Rio Grande do Norte",2020-12-12,-10,21,-29,-13,9,6
"Rio Grande do Norte",2020-12-13,-20,16,-27,-19,8,8
"Rio Grande do Norte",2020-12-14,-14,17,-36,-16,0,8
"Rio Grande do Norte",2020-12-15,-12,25,-31,-13,-1,7
"Rio Grande do Norte",2020-12-16,-13,20,-32,-16,-1,8
"Rio Grande do Norte",2020-12-17,-12,21,-28,-15,-3,8
"Rio Grande do Norte",2020-12-18,-10,24,-31,-13,5,7
"Rio Grande do Norte",2020-12-19,-6,26,-29,-4,10,5
"Rio Grande do Norte",2020-12-20,-15,27,-28,-6,12,8
"Rio Grande do Norte",2020-12-21,-4,31,-29,-6,0,7
"Rio Grande do Norte",2020-12-22,-3,35,-22,-4,-1,6
"Rio Grande do Norte",2020-12-23,0,50,-22,-4,-1,5
"Rio Grande do Norte",2020-12-24,-12,60,-10,-19,-15,5
"Rio Grande do Norte",2020-12-25,-59,-58,4,-62,-59,13
"Rio Grande do Norte",2020-12-26,-20,12,-18,-23,-5,8
"Rio Grande do Norte",2020-12-27,-25,9,-19,-18,7,9
"Rio Grande do Norte",2020-12-28,-8,26,-23,-16,-5,9
"Rio Grande do Norte",2020-12-29,-8,30,-11,-15,-6,8
"Rio Grande do Norte",2020-12-30,-4,46,-5,-12,-6,7
"Rio Grande do Norte",2020-12-31,-17,64,29,-21,-21,4
"Rio Grande do Norte",2021-01-01,-58,-62,70,-59,-63,9
"Rio Grande do Norte",2021-01-02,-32,0,12,-28,-21,8
"Rio Grande do Norte",2021-01-03,-29,3,-4,-18,2,6
"Rio Grande do Norte",2021-01-04,-18,21,-18,-17,-8,8
"Rio Grande do Norte",2021-01-05,-16,25,-10,-15,-7,8
"Rio Grande do Norte",2021-01-06,-29,6,8,-31,-27,13
"Rio Grande do Norte",2021-01-07,-15,23,-12,-10,-6,8
"Rio Grande do Norte",2021-01-08,-15,20,-16,-13,0,8
"Rio Grande do Norte",2021-01-09,-16,19,-17,-8,6,7
"Rio Grande do Norte",2021-01-10,-24,12,-16,-13,6,8
"Rio Grande do Norte",2021-01-11,-15,20,-22,-6,-3,8
"Rio Grande do Norte",2021-01-12,-21,11,-23,-14,-6,8
"Rio Grande do Norte",2021-01-13,-23,5,-23,-16,-7,7
"Rio Grande do Norte",2021-01-14,-23,4,-22,-17,-10,6
"Rio Grande do Norte",2021-01-15,-23,4,-27,-23,-6,6
"Rio Grande do Norte",2021-01-16,-24,6,-24,-20,-3,6
"Rio Grande do Norte",2021-01-17,-30,3,-26,-19,-3,6
"Rio Grande do Norte",2021-01-18,-24,3,-32,-17,-9,7
"Rio Grande do Norte",2021-01-19,-25,4,-27,-19,-10,7
"Rio Grande do Norte",2021-01-20,-25,3,-28,-19,-10,7
"Rio Grande do Norte",2021-01-21,-23,4,-26,-20,-9,7
"Rio Grande do Norte",2021-01-22,-23,2,-27,-23,-3,7
"Rio Grande do Norte",2021-01-23,-23,6,-28,-18,0,6
"Rio Grande do Norte",2021-01-24,-30,3,-32,-21,-1,7
"Rio Grande do Norte",2021-01-25,-23,6,-34,-15,-6,7
"Rio Grande do Norte",2021-01-26,-24,6,-27,-18,-6,7
"Rio Grande do Norte",2021-01-27,-25,3,-30,-19,-6,7
"Rio Grande do Norte",2021-01-28,-22,6,-25,-17,-6,7
"Rio Grande do Norte",2021-01-29,-20,9,-29,-17,0,6
"Rio Grande do Norte",2021-01-30,-19,11,-29,-14,2,5
"Rio Grande do Norte",2021-01-31,-27,8,-26,-19,2,6
"Rio Grande do Norte",2021-02-01,-20,13,-36,-14,-4,6
"Rio Grande do Norte",2021-02-02,-22,12,-31,-14,-4,6
"Rio Grande do Norte",2021-02-03,-25,4,-34,-18,-4,6
"Rio Grande do Norte",2021-02-04,-22,7,-33,-17,-5,6
"Rio Grande do Norte",2021-02-05,-19,11,-34,-16,1,5
"Rio Grande do Norte",2021-02-06,-18,13,-30,-13,2,5
"Rio Grande do Norte",2021-02-07,-29,5,-30,-19,0,7
"Rio Grande do Norte",2021-02-08,-20,10,-39,-12,-3,6
"Rio Grande do Norte",2021-02-09,-21,11,-35,-11,-3,6
"Rio Grande do Norte",2021-02-10,-22,8,-36,-15,-3,6
"Rio Grande do Norte",2021-02-11,-19,11,-37,-11,-3,5
"Rio Grande do Norte",2021-02-12,-17,14,-37,-15,3,5
"Rio Grande do Norte",2021-02-13,-19,18,-28,-15,-1,3
"Rio Grande do Norte",2021-02-14,-30,9,-12,-25,-3,6
"Rio Grande do Norte",2021-02-15,-42,-43,22,-41,-52,11
"Rio Grande do Norte",2021-02-16,-40,-12,-5,-40,-44,9
"Rio Grande do Norte",2021-02-17,-29,4,-33,-21,-18,7
"Rio Grande do Norte",2021-02-18,-22,12,-37,-15,-3,6
"Rio Grande do Norte",2021-02-19,-23,9,-40,-19,2,7
"Rio Grande do Norte",2021-02-20,-22,11,-38,-20,2,7
"Rio Grande do Norte",2021-02-21,-34,4,-40,-25,0,10
"Rio Grande do Norte",2021-02-22,-24,8,-43,-14,-1,7
"Rio Grande do Norte",2021-02-23,-26,8,-40,-18,-3,7
"Rio Grande do Norte",2021-02-24,-28,6,-41,-19,-3,8
"Rio Grande do Norte",2021-02-25,-26,10,-41,-18,-3,7
"Rio Grande do Norte",2021-02-26,-29,7,-52,-25,0,8
"Rio Grande do Norte",2021-02-27,-26,16,-47,-23,1,8
"Rio Grande do Norte",2021-02-28,-40,7,-55,-33,-3,12
"Rio Grande do Norte",2021-03-01,-28,13,-52,-21,-6,9
"Rio Grande do Norte",2021-03-02,-27,14,-45,-23,-7,8
"Rio Grande do Norte",2021-03-03,-28,10,-45,-22,-8,9
"Rio Grande do Norte",2021-03-04,-28,11,-45,-22,-8,9
"Rio Grande do Norte",2021-03-05,-27,16,-47,-23,-2,9
"Rio Grande do Norte",2021-03-06,-31,23,-53,-27,-3,9
"Rio Grande do Norte",2021-03-07,-68,-19,-72,-53,-22,17
"Rio Grande do Norte",2021-03-08,-26,12,-46,-20,-7,9
"Rio Grande do Norte",2021-03-09,-29,9,-44,-23,-9,9
"Rio Grande do Norte",2021-03-10,-31,8,-45,-22,-9,10
"Rio Grande do Norte",2021-03-11,-31,6,-44,-25,-9,10
"Rio Grande do Norte",2021-03-12,-32,6,-47,-27,-4,10
"Rio Grande do Norte",2021-03-13,-33,12,-53,-28,-4,10
"Rio Grande do Norte",2021-03-14,-63,-7,-65,-44,-16,15
"Rio Grande do Norte",2021-03-15,-29,10,-49,-22,-7,10
"Rio Grande do Norte",2021-03-16,-32,7,-47,-26,-9,10
"Rio Grande do Norte",2021-03-17,-35,5,-47,-27,-9,11
"Rio Grande do Norte",2021-03-18,-34,5,-47,-27,-9,11
"Rio Grande do Norte",2021-03-19,-30,11,-48,-27,-3,10
"Rio Grande do Norte",2021-03-20,-52,4,-60,-40,-11,12
"Rio Grande do Norte",2021-03-21,-66,-12,-66,-50,-16,16
"Rio Grande do Norte",2021-03-22,-47,-2,-56,-31,-17,13
"Rio Grande do Norte",2021-03-23,-48,-2,-50,-35,-19,13
"Rio Grande do Norte",2021-03-24,-48,-3,-51,-33,-19,13
"Rio Grande do Norte",2021-03-25,-50,-5,-59,-39,-21,14
"Rio Grande do Norte",2021-03-26,-49,0,-59,-39,-15,14
"Rio Grande do Norte",2021-03-27,-51,2,-62,-42,-13,13
"Rio Grande do Norte",2021-03-28,-63,-7,-63,-51,-15,15
"Rio Grande do Norte",2021-03-29,-44,1,-54,-32,-15,13
"Rio Grande do Norte",2021-03-30,-44,6,-51,-33,-17,12
"Rio Grande do Norte",2021-03-31,-41,16,-47,-32,-16,11
"Rio Grande do Norte",2021-04-01,-36,33,-42,-29,-21,10
"Rio Grande do Norte",2021-04-02,-67,-21,-44,-60,-58,18
"Rio Grande do Norte",2021-04-03,-51,6,-58,-47,-20,12
"Rio Grande do Norte",2021-04-04,-60,-2,-60,-47,-8,11
"Rio Grande do Norte",2021-04-05,-29,14,-51,-24,-7,9
"Rio Grande do Norte",2021-04-06,-31,14,-46,-27,-8,10
"Rio Grande do Norte",2021-04-07,-32,15,-46,-26,-9,10
"Rio Grande do Norte",2021-04-08,-29,18,-44,-23,-8,10
"Rio Grande do Norte",2021-04-09,-31,16,-48,-24,-3,10
"Rio Grande do Norte",2021-04-10,-32,20,-52,-24,-2,10
"Rio Grande do Norte",2021-04-11,-58,1,-58,-44,-12,14
"Rio Grande do Norte",2021-04-12,-30,14,-48,-21,-5,10
"Rio Grande do Norte",2021-04-13,-32,11,-45,-23,-7,10
"Rio Grande do Norte",2021-04-14,-34,9,-47,-22,-8,10
"Rio Grande do Sul",2020-02-15,4,1,-8,3,2,1
"Rio Grande do Sul",2020-02-16,-2,1,-15,-2,-3,2
"Rio Grande do Sul",2020-02-17,-2,-1,-14,2,10,1
"Rio Grande do Sul",2020-02-18,-3,0,-20,4,11,1
"Rio Grande do Sul",2020-02-19,1,2,1,4,12,0
"Rio Grande do Sul",2020-02-20,1,2,-4,9,11,-1
"Rio Grande do Sul",2020-02-21,3,8,-8,13,10,-1
"Rio Grande do Sul",2020-02-22,-3,5,4,12,-6,0
"Rio Grande do Sul",2020-02-23,4,6,19,-4,-3,3
"Rio Grande do Sul",2020-02-24,-16,-5,68,-27,-41,7
"Rio Grande do Sul",2020-02-25,-41,-35,18,-31,-56,10
"Rio Grande do Sul",2020-02-26,-9,2,-10,-3,1,2
"Rio Grande do Sul",2020-02-27,-4,0,-5,3,11,1
"Rio Grande do Sul",2020-02-28,2,4,-8,3,12,0
"Rio Grande do Sul",2020-02-29,4,7,-10,2,4,2
"Rio Grande do Sul",2020-03-01,1,8,-14,-1,0,4
"Rio Grande do Sul",2020-03-02,2,3,-13,6,18,0
"Rio Grande do Sul",2020-03-03,3,5,-13,8,17,-1
"Rio Grande do Sul",2020-03-04,3,6,-2,7,17,-1
"Rio Grande do Sul",2020-03-05,3,3,-3,9,17,-1
"Rio Grande do Sul",2020-03-06,13,11,-7,14,18,-2
"Rio Grande do Sul",2020-03-07,17,15,-8,11,7,0
"Rio Grande do Sul",2020-03-08,14,10,-14,5,2,2
"Rio Grande do Sul",2020-03-09,6,4,-7,11,20,-1
"Rio Grande do Sul",2020-03-10,3,6,-14,11,19,-1
"Rio Grande do Sul",2020-03-11,3,5,-3,9,18,-1
"Rio Grande do Sul",2020-03-12,2,3,-8,12,17,-1
"Rio Grande do Sul",2020-03-13,2,3,-12,9,17,-1
"Rio Grande do Sul",2020-03-14,2,6,-13,3,6,1
"Rio Grande do Sul",2020-03-15,-11,5,-32,-8,-3,4
"Rio Grande do Sul",2020-03-16,-10,8,-31,-3,15,2
"Rio Grande do Sul",2020-03-17,-15,11,-25,-9,10,3
"Rio Grande do Sul",2020-03-18,-26,7,-32,-21,0,7
"Rio Grande do Sul",2020-03-19,-36,2,-35,-29,-13,11
"Rio Grande do Sul",2020-03-20,-45,1,-49,-39,-21,14
"Rio Grande do Sul",2020-03-21,-69,-19,-69,-53,-37,18
"Rio Grande do Sul",2020-03-22,-80,-45,-81,-67,-40,22
"Rio Grande do Sul",2020-03-23,-72,-33,-63,-62,-51,24
"Rio Grande do Sul",2020-03-24,-75,-37,-65,-65,-57,25
"Rio Grande do Sul",2020-03-25,-74,-33,-58,-65,-57,26
"Rio Grande do Sul",2020-03-26,-73,-35,-58,-64,-57,26
"Rio Grande do Sul",2020-03-27,-71,-30,-60,-64,-55,26
"Rio Grande do Sul",2020-03-28,-74,-31,-67,-63,-46,20
"Rio Grande do Sul",2020-03-29,-75,-39,-73,-67,-36,20
"Rio Grande do Sul",2020-03-30,-64,-29,-54,-61,-48,23
"Rio Grande do Sul",2020-03-31,-63,-21,-53,-59,-48,21
"Rio Grande do Sul",2020-04-01,-60,-16,-46,-57,-47,21
"Rio Grande do Sul",2020-04-02,-64,-22,-57,-60,-49,23
"Rio Grande do Sul",2020-04-03,-61,-17,-57,-58,-46,23
"Rio Grande do Sul",2020-04-04,-65,-17,-62,-56,-38,18
"Rio Grande do Sul",2020-04-05,-70,-28,-68,-62,-31,18
"Rio Grande do Sul",2020-04-06,-55,-14,-55,-56,-41,21
"Rio Grande do Sul",2020-04-07,-50,-4,-46,-49,-39,18
"Rio Grande do Sul",2020-04-08,-49,-2,-39,-48,-39,18
"Rio Grande do Sul",2020-04-09,-46,12,-39,-45,-39,17
"Rio Grande do Sul",2020-04-10,-80,-51,-61,-72,-76,30
"Rio Grande do Sul",2020-04-11,-56,2,-57,-49,-36,17
"Rio Grande do Sul",2020-04-12,-70,-30,-68,-56,-22,14
"Rio Grande do Sul",2020-04-13,-50,-20,-47,-50,-33,18
"Rio Grande do Sul",2020-04-14,-53,-19,-53,-52,-34,18
"Rio Grande do Sul",2020-04-15,-51,-13,-44,-50,-33,18
"Rio Grande do Sul",2020-04-16,-51,-16,-45,-49,-33,18
"Rio Grande do Sul",2020-04-17,-49,-13,-51,-49,-31,19
"Rio Grande do Sul",2020-04-18,-55,-12,-55,-46,-24,15
"Rio Grande do Sul",2020-04-19,-64,-24,-61,-56,-22,16
"Rio Grande do Sul",2020-04-20,-43,-7,-37,-47,-34,16
"Rio Grande do Sul",2020-04-21,-71,-44,-40,-65,-67,24
"Rio Grande do Sul",2020-04-22,-45,-9,-36,-45,-26,15
"Rio Grande do Sul",2020-04-23,-49,-16,-41,-45,-27,17
"Rio Grande do Sul",2020-04-24,-48,-14,-45,-46,-26,17
"Rio Grande do Sul",2020-04-25,-52,-11,-50,-44,-20,14
"Rio Grande do Sul",2020-04-26,-66,-25,-67,-57,-22,16
"Rio Grande do Sul",2020-04-27,-47,-18,-48,-48,-24,16
"Rio Grande do Sul",2020-04-28,-47,-15,-43,-44,-25,12
"Rio Grande do Sul",2020-04-29,-45,-10,-37,-44,-24,15
"Rio Grande do Sul",2020-04-30,-39,6,-33,-38,-24,13
"Rio Grande do Sul",2020-05-01,-72,-45,-47,-66,-70,26
"Rio Grande do Sul",2020-05-02,-48,-2,-50,-44,-22,14
"Rio Grande do Sul",2020-05-03,-61,-23,-60,-53,-18,14
"Rio Grande do Sul",2020-05-04,-40,-9,-43,-42,-20,14
"Rio Grande do Sul",2020-05-05,-42,-6,-48,-42,-23,15
"Rio Grande do Sul",2020-05-06,-38,1,-37,-39,-21,15
"Rio Grande do Sul",2020-05-07,-36,2,-35,-37,-21,15
"Rio Grande do Sul",2020-05-08,-31,9,-37,-34,-20,14
"Rio Grande do Sul",2020-05-09,-30,18,-43,-28,-12,12
"Rio Grande do Sul",2020-05-10,-57,-10,-61,-44,3,10
"Rio Grande do Sul",2020-05-11,-37,-10,-39,-40,-19,14
"Rio Grande do Sul",2020-05-12,-48,-17,-57,-48,-23,16
"Rio Grande do Sul",2020-05-13,-43,-8,-46,-44,-22,16
"Rio Grande do Sul",2020-05-14,-41,-9,-39,-40,-21,14
"Rio Grande do Sul",2020-05-15,-39,-4,-43,-39,-20,15
"Rio Grande do Sul",2020-05-16,-41,-1,-47,-37,-13,13
"Rio Grande do Sul",2020-05-17,-56,-16,-54,-50,-11,14
"Rio Grande do Sul",2020-05-18,-37,-11,-38,-40,-17,14
"Rio Grande do Sul",2020-05-19,-39,-10,-38,-38,-18,14
"Rio Grande do Sul",2020-05-20,-38,-2,-28,-36,-18,13
"Rio Grande do Sul",2020-05-21,-48,-17,-51,-43,-23,17
"Rio Grande do Sul",2020-05-22,-43,-6,-54,-42,-21,16
