region,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
Paraná,2020-04-25,-49,-8,-43,-41,-17,12
Paraná,2020-04-26,-59,-23,-51,-48,-17,11
Paraná,2020-04-27,-43,-17,-46,-43,-19,14
Paraná,2020-04-28,-42,-14,-37,-41,-21,10
Paraná,2020-04-29,-42,-11,-28,-41,-20,14
Paraná,2020-04-30,-32,12,-22,-36,-19,10
Paraná,2020-05-01,-70,-39,-40,-65,-67,24
Paraná,2020-05-02,-46,1,-40,-42,-20,12
Paraná,2020-05-03,-59,-21,-52,-48,-15,10
Paraná,2020-05-04,-38,-7,-42,-41,-17,12
Paraná,2020-05-05,-38,-6,-38,-40,-19,12
Paraná,2020-05-06,-39,-3,-41,-42,-19,14
Paraná,2020-05-07,-29,10,-25,-34,-18,12
Paraná,2020-05-08,-29,11,-35,-32,-14,13
Paraná,2020-05-09,-28,22,-37,-26,-10,10
Paraná,2020-05-10,-52,-3,-52,-38,4,6
Paraná,2020-05-11,-34,-5,-39,-36,-15,12
Paraná,2020-05-12,-37,-6,-39,-35,-17,13
Paraná,2020-05-13,-40,-8,-40,-39,-18,14
Paraná,2020-05-14,-35,-3,-34,-36,-17,11
Paraná,2020-05-15,-37,-1,-40,-35,-14,13
Paraná,2020-05-16,-41,2,-40,-35,-11,11
Paraná,2020-05-17,-54,-13,-49,-45,-7,10
Paraná,2020-05-18,-35,-8,-41,-38,-13,13
Paraná,2020-05-19,-36,-8,-35,-36,-15,12
Paraná,2020-05-20,-35,-2,-24,-34,-15,13
Paraná,2020-05-21,-33,1,-23,-33,-15,12
Paraná,2020-05-22,-45,-10,-53,-41,-15,15
Paraná,2020-05-23,-45,3,-53,-39,-12,13
Paraná,2020-05-24,-59,-15,-60,-49,-10,12
Paraná,2020-05-25,-33,-4,-43,-36,-13,13
Paraná,2020-05-26,-35,-5,-37,-35,-14,12
Paraná,2020-05-27,-34,-3,-26,-34,-13,13
Paraná,2020-05-28,-31,1,-25,-32,-13,12
Paraná,2020-05-29,-32,6,-35,-30,-10,13
Paraná,2020-05-30,-36,9,-36,-29,-3,10
Paraná,2020-05-31,-49,-4,-46,-39,1,9
Paraná,2020-06-01,-34,-2,-47,-36,-11,12
Paraná,2020-06-02,-37,-4,-47,-38,-14,13
Paraná,2020-06-03,-33,1,-34,-34,-12,13
Paraná,2020-06-04,-32,1,-42,-35,-14,13
Paraná,2020-06-05,-27,11,-44,-30,-10,12
Paraná,2020-06-06,-31,13,-48,-31,-5,11
Paraná,2020-06-07,-43,0,-47,-39,2,10
Paraná,2020-06-08,-25,2,-41,-31,-8,11
Paraná,2020-06-09,-30,-4,-45,-33,-12,12
Paraná,2020-06-10,-23,9,-33,-30,-11,10
Paraná,2020-06-11,-52,-19,-30,-57,-60,21
Paraná,2020-06-12,-14,15,-29,-31,-19,12
Paraná,2020-06-13,-35,1,-41,-33,-5,10
Paraná,2020-06-14,-50,-10,-57,-42,2,10
Paraná,2020-06-15,-29,-1,-43,-33,-9,12
Paraná,2020-06-16,-31,-2,-37,-32,-12,12
Paraná,2020-06-17,-32,-2,-29,-33,-11,12
Paraná,2020-06-18,-30,-1,-28,-33,-13,11
Paraná,2020-06-19,-34,1,-36,-34,-13,12
Paraná,2020-06-20,-43,1,-39,-35,-6,11
Paraná,2020-06-21,-54,-12,-46,-43,2,10
Paraná,2020-06-22,-32,-6,-42,-35,-11,12
Paraná,2020-06-23,-33,-5,-36,-33,-14,12
Paraná,2020-06-24,-34,-4,-27,-34,-13,13
Paraná,2020-06-25,-36,-7,-41,-37,-15,13
Paraná,2020-06-26,-37,-1,-51,-38,-14,15
Paraná,2020-06-27,-53,-4,-63,-47,-14,15
Paraná,2020-06-28,-61,-28,-63,-51,-6,14
Paraná,2020-06-29,-34,-7,-49,-38,-12,13
Paraná,2020-06-30,-34,-6,-46,-36,-15,10
Paraná,2020-07-01,-39,1,-42,-41,-17,10
Paraná,2020-07-02,-35,4,-37,-38,-17,12
Paraná,2020-07-03,-36,6,-44,-36,-14,14
Paraná,2020-07-04,-45,12,-45,-38,-10,12
Paraná,2020-07-05,-63,-49,-58,-49,-8,12
Paraná,2020-07-06,-36,4,-51,-40,-15,13
Paraná,2020-07-07,-35,6,-40,-36,-17,12
Paraná,2020-07-08,-41,-1,-42,-40,-18,14
Paraná,2020-07-09,-35,5,-32,-36,-17,12
Paraná,2020-07-10,-37,7,-40,-35,-14,13
Pernambuco,2020-02-15,5,5,3,7,5,0
Pernambuco,2020-02-16,4,4,-12,3,-1,2
Pernambuco,2020-02-17,-2,3,-4,7,19,0
Pernambuco,2020-02-18,1,3,0,4,17,0
Pernambuco,2020-02-19,3,2,6,8,18,-1
Pernambuco,2020-02-20,-1,4,6,3,13,-1
Pernambuco,2020-02-21,3,18,32,9,5,0
Pernambuco,2020-02-22,-11,0,48,10,-17,1
Pernambuco,2020-02-23,-5,9,47,4,-8,2
Pernambuco,2020-02-24,-26,-16,118,-25,-56,9
Pernambuco,2020-02-25,-30,-35,104,-29,-63,7
Pernambuco,2020-02-26,-21,-16,19,-20,-38,5
Pernambuco,2020-02-27,-9,0,-8,-2,8,1
Pernambuco,2020-02-28,-7,1,-16,0,11,2
Pernambuco,2020-02-29,-4,5,-21,-1,2,4
Pernambuco,2020-03-01,-7,4,-34,-4,-3,5
Pernambuco,2020-03-02,-5,5,-12,7,20,0
Pernambuco,2020-03-03,-3,4,-11,6,17,0
Pernambuco,2020-03-04,-2,3,-8,9,18,0
Pernambuco,2020-03-05,6,11,0,12,18,-3
Pernambuco,2020-03-06,-18,-7,-10,-20,-39,10
Pernambuco,2020-03-07,1,8,-16,0,0,3
Pernambuco,2020-03-08,4,4,-22,-1,0,3
Pernambuco,2020-03-09,0,8,-4,10,20,-1
Pernambuco,2020-03-10,1,7,-7,9,19,-1
Pernambuco,2020-03-11,-2,1,-6,10,18,-1
Pernambuco,2020-03-12,-8,-1,-8,3,15,-1
Pernambuco,2020-03-13,-5,1,-15,5,18,-1
Pernambuco,2020-03-14,-4,7,-22,-1,4,2
Pernambuco,2020-03-15,-17,3,-42,-14,-4,5
Pernambuco,2020-03-16,-16,6,-24,-7,11,2
Pernambuco,2020-03-17,-20,5,-28,-14,3,3
Pernambuco,2020-03-18,-29,-2,-30,-21,-10,7
Pernambuco,2020-03-19,-35,-4,-34,-28,-17,8
Pernambuco,2020-03-20,-38,1,-44,-30,-19,9
Pernambuco,2020-03-21,-61,-13,-60,-43,-27,12
Pernambuco,2020-03-22,-75,-33,-73,-56,-36,15
Pernambuco,2020-03-23,-72,-31,-60,-55,-46,18
Pernambuco,2020-03-24,-73,-37,-60,-59,-52,18
Pernambuco,2020-03-25,-72,-36,-59,-59,-52,19
Pernambuco,2020-03-26,-71,-34,-56,-59,-51,18
Pernambuco,2020-03-27,-70,-31,-60,-58,-49,21
Pernambuco,2020-03-28,-70,-29,-64,-55,-41,18
Pernambuco,2020-03-29,-74,-35,-72,-59,-35,17
Pernambuco,2020-03-30,-67,-28,-58,-58,-46,20
Pernambuco,2020-03-31,-64,-23,-56,-55,-47,18
Pernambuco,2020-04-01,-63,-23,-54,-55,-46,18
Pernambuco,2020-04-02,-64,-23,-54,-56,-47,18
Pernambuco,2020-04-03,-64,-17,-55,-53,-44,19
Pernambuco,2020-04-04,-66,-16,-62,-51,-37,16
Pernambuco,2020-04-05,-71,-26,-69,-57,-31,16
Pernambuco,2020-04-06,-62,-16,-53,-52,-42,19
Pernambuco,2020-04-07,-59,-12,-52,-50,-43,17
Pernambuco,2020-04-08,-59,-8,-49,-49,-43,17
Pernambuco,2020-04-09,-58,3,-45,-48,-45,16
Pernambuco,2020-04-10,-78,-43,-62,-65,-68,23
Pernambuco,2020-04-11,-65,-18,-62,-53,-40,17
Pernambuco,2020-04-12,-70,-25,-69,-57,-30,15
Pernambuco,2020-04-13,-63,-23,-54,-53,-42,19
Pernambuco,2020-04-14,-62,-26,-55,-54,-44,18
Pernambuco,2020-04-15,-62,-25,-54,-54,-44,18
Pernambuco,2020-04-16,-65,-29,-58,-57,-46,19
Pernambuco,2020-04-17,-62,-19,-56,-52,-42,19
Pernambuco,2020-04-18,-66,-22,-62,-50,-34,16
Pernambuco,2020-04-19,-72,-32,-71,-59,-31,17
Pernambuco,2020-04-20,-64,-22,-56,-55,-43,19
Pernambuco,2020-04-21,-76,-44,-63,-67,-64,23
Pernambuco,2020-04-22,-63,-25,-57,-54,-42,18
Pernambuco,2020-04-23,-63,-24,-53,-54,-43,17
Pernambuco,2020-04-24,-67,-30,-63,-57,-43,20
Pernambuco,2020-04-25,-66,-21,-64,-52,-34,16
Pernambuco,2020-04-26,-73,-32,-72,-61,-30,17
Pernambuco,2020-04-27,-64,-26,-58,-56,-40,19
Pernambuco,2020-04-28,-61,-22,-54,-52,-41,15
Pernambuco,2020-04-29,-61,-22,-52,-52,-40,17
Pernambuco,2020-04-30,-61,-12,-52,-50,-41,16
Pernambuco,2020-05-01,-78,-41,-63,-67,-65,24
Pernambuco,2020-05-02,-66,-11,-61,-49,-33,16
Pernambuco,2020-05-03,-73,-24,-70,-57,-27,16
Pernambuco,2020-05-04,-62,-13,-53,-50,-38,17
Pernambuco,2020-05-05,-61,-13,-53,-50,-40,17
Pernambuco,2020-05-06,-60,-9,-49,-46,-39,16
Pernambuco,2020-05-07,-59,-5,-48,-46,-39,16
Pernambuco,2020-05-08,-59,-2,-51,-44,-36,17
Pernambuco,2020-05-09,-60,2,-57,-42,-28,15
Pernambuco,2020-05-10,-69,-10,-67,-48,-11,13
Pernambuco,2020-05-11,-63,-18,-53,-50,-38,18
Pernambuco,2020-05-12,-63,-18,-56,-51,-40,18
Pernambuco,2020-05-13,-63,-20,-54,-51,-39,18
Pernambuco,2020-05-14,-64,-18,-52,-52,-40,17
Pernambuco,2020-05-15,-63,-13,-57,-49,-38,19
Pernambuco,2020-05-16,-72,-30,-68,-62,-36,19
Pernambuco,2020-05-17,-77,-34,-74,-64,-28,19
Pernambuco,2020-05-18,-69,-27,-58,-57,-42,21
Pernambuco,2020-05-19,-66,-25,-58,-55,-42,19
Pernambuco,2020-05-20,-66,-24,-56,-53,-42,20
Pernambuco,2020-05-21,-66,-20,-53,-52,-42,19
Pernambuco,2020-05-22,-65,-16,-55,-50,-39,19
Pernambuco,2020-05-23,-72,-28,-68,-58,-33,18
Pernambuco,2020-05-24,-75,-27,-73,-58,-25,18
Pernambuco,2020-05-25,-64,-16,-54,-51,-39,20
Pernambuco,2020-05-26,-63,-17,-54,-49,-39,17
Pernambuco,2020-05-27,-63,-17,-51,-47,-39,17
Pernambuco,2020-05-28,-63,-15,-51,-48,-38,16
Pernambuco,2020-05-29,-63,-11,-56,-48,-37,19
Pernambuco,2020-05-30,-64,-8,-61,-44,-25,16
Pernambuco,2020-05-31,-72,-17,-68,-51,-17,16
Pernambuco,2020-06-01,-57,-4,-49,-43,-32,17
Pernambuco,2020-06-02,-56,-5,-48,-42,-34,17
Pernambuco,2020-06-03,-56,-6,-45,-40,-32,17
Pernambuco,2020-06-04,-57,-5,-46,-41,-33,16
Pernambuco,2020-06-05,-54,3,-48,-36,-30,17
Pernambuco,2020-06-06,-58,1,-56,-36,-20,14
Pernambuco,2020-06-07,-68,-11,-66,-49,-15,15
Pernambuco,2020-06-08,-52,2,-45,-37,-28,16
Pernambuco,2020-06-09,-53,-4,-48,-40,-30,16
Pernambuco,2020-06-10,-51,-2,-44,-37,-29,15
Pernambuco,2020-06-11,-55,-7,-44,-41,-39,17
Pernambuco,2020-06-12,-48,12,-42,-34,-27,15
Pernambuco,2020-06-13,-57,-5,-53,-38,-16,13
Pernambuco,2020-06-14,-69,-20,-68,-50,-13,15
Pernambuco,2020-06-15,-53,-8,-51,-39,-27,16
Pernambuco,2020-06-16,-49,-2,-45,-37,-28,14
Pernambuco,2020-06-17,-49,-3,-42,-35,-27,14
Pernambuco,2020-06-18,-51,-6,-43,-38,-28,14
Pernambuco,2020-06-19,-51,-4,-47,-34,-26,14
Pernambuco,2020-06-20,-51,5,-47,-29,-11,11
Pernambuco,2020-06-21,-63,-8,-56,-41,-5,13
Pernambuco,2020-06-22,-40,12,-34,-28,-23,13
Pernambuco,2020-06-23,-39,31,-25,-23,-23,10
Pernambuco,2020-06-24,-73,-45,-40,-57,-58,16
Pernambuco,2020-06-25,-45,0,-35,-34,-26,13
Pernambuco,2020-06-26,-48,0,-44,-33,-25,15
Pernambuco,2020-06-27,-49,4,-46,-29,-13,13
Pernambuco,2020-06-28,-62,-9,-61,-43,-8,14
Pernambuco,2020-06-29,-44,2,-37,-32,-23,14
Pernambuco,2020-06-30,-39,12,-36,-29,-23,13
Pernambuco,2020-07-01,-39,11,-33,-28,-23,13
Pernambuco,2020-07-02,-39,12,-31,-28,-24,13
Pernambuco,2020-07-03,-40,13,-37,-26,-21,14
Pernambuco,2020-07-04,-41,20,-37,-20,-8,11
Pernambuco,2020-07-05,-58,-2,-63,-39,-10,14
Pernambuco,2020-07-06,-37,15,-34,-25,-21,14
Pernambuco,2020-07-07,-33,20,-29,-22,-22,12
Pernambuco,2020-07-08,-36,12,-28,-24,-21,12
Pernambuco,2020-07-09,-39,8,-32,-28,-23,13
Pernambuco,2020-07-10,-38,14,-33,-22,-19,13
Piauí,2020-02-15,-4,0,6,-9,3,1
Piauí,2020-02-16,2,4,2,-10,1,2
Piauí,2020-02-17,-7,-4,-10,-3,12,1
Piauí,2020-02-18,-8,-6,-11,-4,11,2
Piauí,2020-02-19,-4,-2,-9,-8,10,1
Piauí,2020-02-20,-1,2,1,3,12,1
Piauí,2020-02-21,-2,3,-11,13,10,1
Piauí,2020-02-22,-12,6,3,5,-3,1
Piauí,2020-02-23,-9,-2,19,-27,-2,1
Piauí,2020-02-24,-36,-23,22,-42,-49,8
Piauí,2020-02-25,-43,-57,29,-41,-60,8
Piauí,2020-02-26,-29,-24,-3,-14,-34,6
Piauí,2020-02-27,-14,-7,-8,-7,9,2
Piauí,2020-02-28,-10,-2,-20,-14,12,3
Piauí,2020-02-29,-8,-1,-19,-10,8,5
Piauí,2020-03-01,-12,-1,-19,-9,1,6
Piauí,2020-03-02,-11,-4,-18,-3,14,1
Piauí,2020-03-03,-11,-5,-15,-6,13,1
Piauí,2020-03-04,-11,-4,-14,-10,12,1
Piauí,2020-03-05,-7,-4,-5,-6,13,1
Piauí,2020-03-06,-1,0,-16,-1,16,0
Piauí,2020-03-07,-5,-1,-19,-8,7,3
Piauí,2020-03-08,6,3,-9,-13,3,3
Piauí,2020-03-09,-11,-9,-16,-5,14,1
Piauí,2020-03-10,-6,-4,-10,-4,14,0
Piauí,2020-03-11,-7,-7,-10,-9,13,0
Piauí,2020-03-12,-6,-9,-4,-7,14,0
Piauí,2020-03-13,-12,-11,-26,-8,13,2
Piauí,2020-03-14,-2,0,-16,-12,8,2
Piauí,2020-03-15,-10,-3,-17,-16,2,4
Piauí,2020-03-16,-19,-9,-25,-7,10,2
Piauí,2020-03-17,-19,0,-20,-10,-1,4
Piauí,2020-03-18,-25,-3,-20,-20,-8,7
Piauí,2020-03-19,-36,-11,-24,-26,-15,9
Piauí,2020-03-20,-50,-9,-44,-36,-24,13
Piauí,2020-03-21,-67,-25,-52,-51,-30,15
Piauí,2020-03-22,-74,-38,-56,-64,-32,16
Piauí,2020-03-23,-74,-40,-51,-67,-51,21
Piauí,2020-03-24,-77,-46,-51,-70,-58,22
Piauí,2020-03-25,-77,-45,-49,-76,-59,23
Piauí,2020-03-26,-75,-43,-40,-76,-56,22
Piauí,2020-03-27,-75,-42,-51,-75,-53,25
Piauí,2020-03-28,-74,-39,-50,-77,-43,21
Piauí,2020-03-29,-71,-39,-49,-76,-27,18
Piauí,2020-03-30,-70,-38,-46,-74,-49,22
Piauí,2020-03-31,-67,-30,-44,-72,-48,20
Piauí,2020-04-01,-66,-29,-40,-72,-47,20
Piauí,2020-04-02,-64,-28,-35,-73,-47,20
Piauí,2020-04-03,-68,-29,-46,-73,-45,22
Piauí,2020-04-04,-69,-26,-46,-73,-37,19
Piauí,2020-04-05,-69,-32,-48,-77,-26,17
Piauí,2020-04-06,-64,-25,-39,-71,-44,20
Piauí,2020-04-07,-63,-17,-33,-72,-44,18
Piauí,2020-04-08,-63,-17,-30,-75,-45,18
Piauí,2020-04-09,-67,-18,-23,-77,-53,18
Piauí,2020-04-10,-85,-83,-43,-89,-72,25
Piauí,2020-04-11,-72,-31,-42,-80,-46,18
Piauí,2020-04-12,-69,-36,-46,-83,-25,14
Piauí,2020-04-13,-64,-31,-43,-69,-42,20
Piauí,2020-04-14,-64,-28,-39,-72,-43,20
Piauí,2020-04-15,-63,-27,-36,-73,-43,20
Piauí,2020-04-16,-64,-27,-32,-72,-42,20
Piauí,2020-04-17,-69,-32,-44,-77,-48,23
Piauí,2020-04-18,-69,-26,-48,-73,-33,18
Piauí,2020-04-19,-70,-33,-48,-79,-21,16
Piauí,2020-04-20,-63,-27,-40,-72,-42,19
Piauí,2020-04-21,-76,-52,-44,-83,-61,24
Piauí,2020-04-22,-63,-24,-37,-72,-40,18
Piauí,2020-04-23,-65,-29,-35,-73,-41,19
Piauí,2020-04-24,-66,-30,-45,-73,-39,21
Piauí,2020-04-25,-69,-28,-47,-74,-31,18
Piauí,2020-04-26,-69,-33,-47,-79,-19,16
Piauí,2020-04-27,-65,-33,-42,-73,-38,20
Piauí,2020-04-28,-63,-27,-37,-70,-39,17
Piauí,2020-04-29,-63,-24,-33,-70,-39,19
Piauí,2020-04-30,-63,-14,-29,-67,-38,18
Piauí,2020-05-01,-77,-64,-46,-80,-61,25
Piauí,2020-05-02,-69,-17,-43,-73,-29,18
Piauí,2020-05-03,-72,-30,-46,-79,-18,16
Piauí,2020-05-04,-64,-23,-38,-70,-35,19
Piauí,2020-05-05,-63,-17,-34,-71,-37,19
Piauí,2020-05-06,-62,-14,-29,-70,-37,19
Piauí,2020-05-07,-62,-13,-26,-70,-36,19
Piauí,2020-05-08,-62,-11,-39,-69,-34,20
Piauí,2020-05-09,-64,-8,-37,-73,-24,17
Piauí,2020-05-10,-66,-19,-37,-75,-1,12
Piauí,2020-05-11,-65,-26,-38,-71,-36,20
Piauí,2020-05-12,-64,-23,-35,-73,-37,19
Piauí,2020-05-13,-64,-21,-32,-72,-37,20
Piauí,2020-05-14,-62,-13,-27,-74,-37,18
Piauí,2020-05-15,-77,-44,-46,-80,-56,26
Piauí,2020-05-16,-74,-29,-47,-80,-34,21
Piauí,2020-05-17,-81,-75,-51,-82,-26,19
Piauí,2020-05-18,-63,-21,-36,-72,-34,20
Piauí,2020-05-19,-64,-23,-34,-74,-36,20
Piauí,2020-05-20,-62,-19,-24,-71,-36,20
Piauí,2020-05-21,-61,-18,-21,-72,-35,20
Piauí,2020-05-22,-71,-29,-39,-75,-44,23
Piauí,2020-05-23,-69,-20,-40,-75,-26,19
Piauí,2020-05-24,-76,-68,-44,-79,-19,17
Piauí,2020-05-25,-60,-17,-30,-68,-33,20
Piauí,2020-05-26,-62,-20,-29,-71,-34,19
Piauí,2020-05-27,-61,-20,-28,-70,-34,20
Piauí,2020-05-28,-60,-17,-23,-71,-33,19
Piauí,2020-05-29,-67,-22,-37,-73,-40,22
Piauí,2020-05-30,-65,-12,-36,-73,-21,17
Piauí,2020-05-31,-75,-67,-41,-75,-15,16
Piauí,2020-06-01,-57,-11,-30,-65,-29,18
Piauí,2020-06-02,-59,-14,-29,-68,-31,18
Piauí,2020-06-03,-58,-13,-26,-67,-31,19
Piauí,2020-06-04,-58,-16,-21,-69,-31,19
Piauí,2020-06-05,-58,-9,-33,-66,-29,20
Piauí,2020-06-06,-62,-9,-34,-70,-17,17
Piauí,2020-06-07,-69,-35,-37,-73,-6,15
Piauí,2020-06-08,-55,-12,-29,-63,-26,18
Piauí,2020-06-09,-56,-14,-30,-65,-29,18
Piauí,2020-06-10,-53,-9,-22,-65,-29,18
Piauí,2020-06-11,-58,-21,-18,-71,-38,21
Piauí,2020-06-12,-51,-1,-28,-66,-27,19
Piauí,2020-06-13,-62,-13,-33,-70,-16,17
Piauí,2020-06-14,-71,-62,-36,-71,-8,16
Piauí,2020-06-15,-54,-10,-30,-62,-26,19
Piauí,2020-06-16,-56,-14,-29,-65,-29,19
Piauí,2020-06-17,-55,-12,-24,-66,-29,19
Piauí,2020-06-18,-56,-18,-23,-66,-29,19
Piauí,2020-06-19,-55,-10,-33,-64,-26,20
Piauí,2020-06-20,-61,-9,-33,-69,-14,17
Piauí,2020-06-21,-70,-63,-35,-70,-8,17
Piauí,2020-06-22,-54,-11,-29,-61,-26,19
Piauí,2020-06-23,-55,-11,-23,-64,-29,19
Piauí,2020-06-24,-55,-12,-22,-66,-29,19
Piauí,2020-06-25,-54,-13,-17,-66,-28,19
Piauí,2020-06-26,-54,-1,-30,-61,-27,20
Piauí,2020-06-27,-70,-36,-34,-73,-23,19
Piauí,2020-06-28,-72,-65,-37,-73,-10,17
Piauí,2020-06-29,-52,-7,-25,-61,-25,19
Piauí,2020-06-30,-50,1,-25,-60,-26,18
Piauí,2020-07-01,-49,5,-19,-61,-26,18
Piauí,2020-07-02,-53,-2,-18,-63,-30,19
Piauí,2020-07-03,-58,7,-29,-64,-31,20
Piauí,2020-07-04,-75,-65,-35,-75,-33,20
Piauí,2020-07-05,-72,-65,-36,-71,-10,16
Piauí,2020-07-06,-46,5,-23,-56,-24,18
Piauí,2020-07-07,-46,6,-21,-56,-26,17
Piauí,2020-07-08,-48,2,-17,-59,-25,17
Piauí,2020-07-09,-48,-1,-13,-59,-25,18
Piauí,2020-07-10,-51,14,-26,-58,-25,19
"Rio de Janeiro",2020-02-15,7,6,4,13,6,-1
"Rio de Janeiro",2020-02-16,-4,-2,-14,6,-1,1
"Rio de Janeiro",2020-02-17,4,7,-13,13,20,-2
"Rio de Janeiro",2020-02-18,1,0,-4,12,15,-2
"Rio de Janeiro",2020-02-19,3,6,-6,12,14,-2
"Rio de Janeiro",2020-02-20,3,10,11,13,15,-3
"Rio de Janeiro",2020-02-21,5,14,5,8,2,1
"Rio de Janeiro",2020-02-22,-8,7,11,9,-10,1
"Rio de Janeiro",2020-02-23,8,11,53,23,-2,1
"Rio de Janeiro",2020-02-24,-18,-5,96,-27,-56,9
"Rio de Janeiro",2020-02-25,-29,-38,112,-33,-66,10
"Rio de Janeiro",2020-02-26,-26,-13,7,-32,-46,7
"Rio de Janeiro",2020-02-27,-18,-5,-27,-12,-7,5
"Rio de Janeiro",2020-02-28,-6,3,-26,-5,-3,5
"Rio de Janeiro",2020-02-29,-8,3,-29,-4,-1,4
"Rio de Janeiro",2020-03-01,-31,-16,-65,-22,-12,8
"Rio de Janeiro",2020-03-02,-14,0,-46,-3,13,3
"Rio de Janeiro",2020-03-03,-7,1,-29,5,13,1
"Rio de Janeiro",2020-03-04,-3,7,-27,6,14,0
"Rio de Janeiro",2020-03-05,0,7,-11,9,18,-1
"Rio de Janeiro",2020-03-06,14,13,-7,17,21,-2
"Rio de Janeiro",2020-03-07,10,12,-11,11,7,0
"Rio de Janeiro",2020-03-08,6,7,-10,6,2,1
"Rio de Janeiro",2020-03-09,5,9,-12,14,22,-2
"Rio de Janeiro",2020-03-10,1,3,-7,12,16,-1
"Rio de Janeiro",2020-03-11,1,5,-12,10,15,-1
"Rio de Janeiro",2020-03-12,-3,4,-4,9,17,-1
"Rio de Janeiro",2020-03-13,7,13,-5,13,19,-1
"Rio de Janeiro",2020-03-14,-7,11,-13,-3,3,2
"Rio de Janeiro",2020-03-15,-17,5,-17,-10,-2,3
"Rio de Janeiro",2020-03-16,-15,8,-25,-11,0,4
"Rio de Janeiro",2020-03-17,-31,1,-40,-26,-13,9
"Rio de Janeiro",2020-03-18,-38,1,-43,-34,-21,11
"Rio de Janeiro",2020-03-19,-46,-6,-45,-41,-26,14
"Rio de Janeiro",2020-03-20,-47,-5,-55,-43,-29,16
"Rio de Janeiro",2020-03-21,-67,-20,-76,-57,-37,18
"Rio de Janeiro",2020-03-22,-74,-29,-81,-62,-38,18
"Rio de Janeiro",2020-03-23,-63,-18,-66,-59,-46,20
"Rio de Janeiro",2020-03-24,-72,-34,-68,-65,-55,23
"Rio de Janeiro",2020-03-25,-71,-29,-66,-65,-55,23
"Rio de Janeiro",2020-03-26,-70,-29,-62,-65,-54,24
"Rio de Janeiro",2020-03-27,-65,-23,-61,-61,-50,24
"Rio de Janeiro",2020-03-28,-69,-26,-67,-59,-42,19
"Rio de Janeiro",2020-03-29,-72,-32,-74,-61,-37,17
"Rio de Janeiro",2020-03-30,-64,-25,-64,-60,-47,20
"Rio de Janeiro",2020-03-31,-64,-25,-61,-61,-50,21
"Rio de Janeiro",2020-04-01,-62,-17,-61,-60,-50,21
"Rio de Janeiro",2020-04-02,-63,-19,-59,-60,-49,22
"Rio de Janeiro",2020-04-03,-61,-14,-69,-56,-47,22
"Rio de Janeiro",2020-04-04,-64,-13,-73,-53,-38,17
"Rio de Janeiro",2020-04-05,-69,-24,-78,-57,-35,16
"Rio de Janeiro",2020-04-06,-57,-14,-67,-54,-44,19
"Rio de Janeiro",2020-04-07,-59,-14,-67,-55,-48,20
"Rio de Janeiro",2020-04-08,-59,-9,-72,-57,-49,20
"Rio de Janeiro",2020-04-09,-54,7,-64,-53,-47,19
"Rio de Janeiro",2020-04-10,-73,-27,-76,-70,-69,28
"Rio de Janeiro",2020-04-11,-63,-10,-77,-54,-40,18
"Rio de Janeiro",2020-04-12,-69,-21,-81,-56,-31,15
"Rio de Janeiro",2020-04-13,-58,-21,-68,-55,-43,19
"Rio de Janeiro",2020-04-14,-61,-25,-67,-57,-47,20
"Rio de Janeiro",2020-04-15,-59,-17,-67,-57,-47,20
"Rio de Janeiro",2020-04-16,-61,-19,-68,-58,-46,22
"Rio de Janeiro",2020-04-17,-58,-14,-70,-55,-44,22
"Rio de Janeiro",2020-04-18,-64,-18,-74,-53,-35,17
"Rio de Janeiro",2020-04-19,-70,-25,-77,-58,-32,16
"Rio de Janeiro",2020-04-20,-57,-15,-66,-55,-43,18
"Rio de Janeiro",2020-04-21,-74,-41,-67,-72,-68,25
"Rio de Janeiro",2020-04-22,-58,-12,-65,-55,-45,19
"Rio de Janeiro",2020-04-23,-73,-36,-67,-71,-64,25
"Rio de Janeiro",2020-04-24,-58,-15,-65,-55,-43,21
"Rio de Janeiro",2020-04-25,-64,-18,-70,-53,-34,17
"Rio de Janeiro",2020-04-26,-70,-26,-74,-58,-32,16
"Rio de Janeiro",2020-04-27,-59,-20,-67,-55,-41,19
"Rio de Janeiro",2020-04-28,-61,-23,-66,-57,-45,17
"Rio de Janeiro",2020-04-29,-60,-18,-66,-57,-45,20
"Rio de Janeiro",2020-04-30,-58,-6,-60,-54,-43,19
"Rio de Janeiro",2020-05-01,-74,-32,-68,-71,-67,27
"Rio de Janeiro",2020-05-02,-65,-13,-73,-54,-35,17
"Rio de Janeiro",2020-05-03,-73,-26,-82,-61,-33,17
"Rio de Janeiro",2020-05-04,-57,-10,-66,-53,-39,18
"Rio de Janeiro",2020-05-05,-58,-13,-63,-54,-43,19
"Rio de Janeiro",2020-05-06,-58,-7,-64,-53,-43,19
"Rio de Janeiro",2020-05-07,-62,-10,-70,-58,-45,21
"Rio de Janeiro",2020-05-08,-53,4,-65,-50,-39,20
"Rio de Janeiro",2020-05-09,-57,7,-69,-45,-29,16
"Rio de Janeiro",2020-05-10,-67,-6,-77,-51,-15,13
"Rio de Janeiro",2020-05-11,-59,-17,-67,-54,-40,19
"Rio de Janeiro",2020-05-12,-61,-19,-65,-56,-43,20
"Rio de Janeiro",2020-05-13,-61,-17,-67,-56,-43,20
"Rio de Janeiro",2020-05-14,-63,-20,-68,-58,-43,20
