"name","workers","workers_risk","workers_risk_percentage","score","group","group_color"
"Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas","11098","1490","13.425842494143089","46.518171442301885","Indústrias de Transformação","#314b6b"
"Fabricação de válvulas, registros e dispositivos semelhantes","15841","1289","8.137112556025503","46.55249037308251","Indústrias de Transformação","#314b6b"
"Fabricação de compressores","11981","3497","29.187880811284533","52.431572211557175","Indústrias de Transformação","#314b6b"
"Fabricação de equipamentos de transmissão para fins industriais","9547","947","9.919346391536608","45.1978282881184","Indústrias de Transformação","#314b6b"
"Fabricação de aparelhos e equipamentos para instalações térmicas","4199","587","13.979518933079305","46.83702468841789","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas","18235","3034","16.638332876336715","47.57157481034644","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial","19981","3017","15.0993443771583","47.517625077156566","Indústrias de Transformação","#314b6b"
"Fabricação de aparelhos e equipamentos de ar condicionado","4586","460","10.03052769297863","47.272714057275714","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos para saneamento básico e ambiental","3231","396","12.256267409470752","47.44898380274423","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente","45471","5624","12.368322667194477","46.40019646221402","Indústrias de Transformação","#314b6b"
"Fabricação de tratores agrícolas","5786","359","6.204631870031109","45.70774282751465","Indústrias de Transformação","#314b6b"
"Fabricação de equipamentos para irrigação agrícola","2442","347","14.209664209664211","46.25702975702976","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação","64017","5683","8.877329459362358","44.80179223227167","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas-ferramenta","15796","1509","9.553051405419094","45.23702203089389","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo","7107","654","9.202195018995358","47.17438206463108","Indústrias de Transformação","#314b6b"
"Fabricação de outras máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo","4672","479","10.252568493150685","45.80286815068493","Indústrias de Transformação","#314b6b"
"Fabricação de tratores, exceto agrícolas","5745","251","4.369016536118363","46.121612996808814","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores","5722","499","8.720727018524991","45.70400792263776","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta","5391","626","11.611945835652012","45.45780003709882","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo","17231","1916","11.11949393534908","45.72098736772865","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos para a indústria têxtil","1717","253","14.735002912055911","47.22597553873032","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados","2527","331","13.098535813217255","45.87798443477112","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos","3216","324","10.074626865671641","45.549958540630165","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos para a indústria do plástico","2056","213","10.359922178988327","45.47227626459141","Indústrias de Transformação","#314b6b"
"Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente","37449","4410","11.776015380918048","46.15668420162534","Indústrias de Transformação","#314b6b"
"Fabricação de automóveis, camionetas e utilitários","83704","3372","4.028481315110389","47.99884513683143","Indústrias de Transformação","#314b6b"
"Fabricação de caminhões e ônibus","23386","1508","6.448302403147182","46.818680692152","Indústrias de Transformação","#314b6b"
"Fabricação de cabines, carrocerias e reboques para veículos automotores","43346","7412","17.099617035020533","46.66259862501733","Indústrias de Transformação","#314b6b"
"Fabricação de peças e acessórios para o sistema motor de veículos automotores","33344","1909","5.725167946257197","44.63211772232887","Indústrias de Transformação","#314b6b"
"Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores","11329","415","3.663165327919499","44.0301880130638","Indústrias de Transformação","#314b6b"
"Fabricação de peças e acessórios para o sistema de freios de veículos automotores","14197","583","4.1065013735296185","44.05571599633727","Indústrias de Transformação","#314b6b"
"Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores","13893","740","5.326423378679911","46.096811343842184","Indústrias de Transformação","#314b6b"
"Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias","32044","1349","4.209836474847085","44.534338201639414","Indústrias de Transformação","#314b6b"
"Fabricação de peças e acessórios para veículos automotores não especificados anteriormente","152714","7664","5.0185313723692655","44.2909141707156","Indústrias de Transformação","#314b6b"
"Recondicionamento e recuperação de motores para veículos automotores","9443","1697","17.970983797521974","48.27251226658195","Indústrias de Transformação","#314b6b"
"Construção de embarcações e estruturas flutuantes","17931","1847","10.300596731916793","48.569795326529395","Indústrias de Transformação","#314b6b"
"Construção de embarcações para esporte e lazer","2633","240","9.115077857956704","48.14204329661981","Indústrias de Transformação","#314b6b"
"Fabricação de locomotivas, vagões e outros materiais rodantes","2384","109","4.572147651006712","43.94463087248322","Indústrias de Transformação","#314b6b"
"Fabricação de peças e acessórios para veículos ferroviários","1535","119","7.752442996742672","45.61085776330076","Indústrias de Transformação","#314b6b"
"Fabricação de aeronaves","15234","938","6.157279768937902","46.98393943372273","Indústrias de Transformação","#314b6b"
"Fabricação de turbinas, motores e outros componentes e peças para aeronaves","3125","290","9.28","46.92778666666664","Indústrias de Transformação","#314b6b"
"Fabricação de motocicletas","11367","658","5.788686548781561","47.31433095803641","Indústrias de Transformação","#314b6b"
"Fabricação de bicicletas e triciclos não-motorizados","8048","875","10.872266401590457","46.51768555334659","Indústrias de Transformação","#314b6b"
"Fabricação de equipamentos de transporte não especificados anteriormente","3348","326","9.73715651135006","46.123755475905995","Indústrias de Transformação","#314b6b"
"Fabricação de móveis com predominância de madeira","173939","14446","8.305210447340734","45.74817608471931","Indústrias de Transformação","#314b6b"
"Fabricação de móveis com predominância de metal","26683","3102","11.62537945508376","45.965433671875985","Indústrias de Transformação","#314b6b"
"Fabricação de móveis de outros materiais, exceto madeira e metal","7332","713","9.724495362793235","45.99618112384068","Indústrias de Transformação","#314b6b"
"Fabricação de colchões","24261","2638","10.873418243271093","46.669455779508915","Indústrias de Transformação","#314b6b"
"Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria","10620","1694","15.951035781544256","43.416258631512925","Indústrias de Transformação","#314b6b"
"Fabricação de bijuterias e artefatos semelhantes","6830","1105","16.178623718887263","45.197218155197646","Indústrias de Transformação","#314b6b"
"Fabricação de instrumentos musicais","1595","179","11.22257053291536","45.48610240334378","Indústrias de Transformação","#314b6b"
"Fabricação de artefatos para pesca e esporte","3642","519","14.250411861614499","46.47501372872051","Indústrias de Transformação","#314b6b"
"Fabricação de brinquedos e jogos recreativos","12271","999","8.14114579088909","46.423192893814736","Indústrias de Transformação","#314b6b"
"Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos","58566","16196","27.65427039579278","51.34632152898709","Indústrias de Transformação","#314b6b"
"Fabricação de escovas, pincéis e vassouras","6987","818","11.70745670530986","49.483135346596036","Indústrias de Transformação","#314b6b"
"Fabricação de equipamentos e acessórios para segurança e proteção pessoal e profissional","11761","1191","10.126689907320806","46.03361392171863","Indústrias de Transformação","#314b6b"
"Fabricação de produtos diversos não especificados anteriormente","32881","5991","18.220248775888813","47.97335847449896","Indústrias de Transformação","#314b6b"
"Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos","7035","832","11.826581378820185","48.29547500592273","Indústrias de Transformação","#314b6b"
