"name","workers","workers_risk","workers_risk_percentage","score","group","group_color"
"Cultivo de cereais","67173","3885","5.783573757313206","34.70971471672648","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de algodão herbáceo e de outras fibras de lavoura temporária","11711","847","7.232516437537358","39.83662084080494","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de cana-de-açúcar","125521","5595","4.457421467324193","34.817281570414515","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de fumo","2125","63","2.9647058823529413","30.475450980392164","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de soja","139312","9676","6.945561042839095","37.70895304544234","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de oleaginosas de lavoura temporária, exceto soja","3880","209","5.38659793814433","34.668556701030944","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de plantas de lavoura temporária não especificadas anteriormente","54704","2196","4.014331675928634","31.340486984498405","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Horticultura","29698","1498","5.044110714526231","33.267941724470774","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de flores e plantas ornamentais","18723","878","4.689419430646798","28.69958518043761","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de laranja","56530","1679","2.970104369361401","29.124523851642188","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de uva","23445","678","2.891874600127959","26.814246107912133","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de frutas de lavoura permanente, exceto laranja e uva","69268","3060","4.417624299820985","31.321143962580138","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de café","85493","2786","3.258746330108898","29.80537977768162","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de cacau","7971","212","2.659641199347635","30.02634550244638","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Cultivo de plantas de lavoura permanente não especificadas anteriormente","23825","955","4.008394543546694","33.85386498775797","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Produção de sementes certificadas","14545","1152","7.920247507734617","39.27746075398189","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Produção de mudas e outras formas de propagação vegetal, certificadas","4656","296","6.357388316151202","33.308848797250874","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Criação de bovinos","364275","15160","4.161691030128337","39.781134216365786","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Criação de outros animais de grande porte","7976","435","5.453861584754263","45.180667001003","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Criação de caprinos e ovinos","1809","83","4.588170259812051","40.98009950248757","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Criação de suínos","28117","1350","4.801365721805313","50.32817631089139","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Criação de aves","102211","5646","5.523867294126855","52.61834505744655","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Criação de animais não especificados anteriormente","5711","843","14.760987567851513","49.58197630304092","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Atividades de apoio à agricultura","97956","7353","7.506431459022418","35.26046728463121","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Atividades de apoio à pecuária","24037","2343","9.747472646336899","42.05838221630543","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Atividades de pós-colheita","7572","786","10.380348652931854","46.142190526501174","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Caça e serviços relacionados","15","2","13.333333333333334","51.733333333333334","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Produção florestal - florestas plantadas","61204","2983","4.873864453303706","40.587499727686655","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Produção florestal - florestas nativas","5340","414","7.752808988764046","45.93245942571783","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Atividades de apoio à produção florestal","32464","1953","6.0158945293247905","41.50385041892556","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Pesca em água salgada","6205","403","6.494762288477035","42.705613752350246","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Pesca em água doce","600","100","16.666666666666664","48.20055555555554","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Aqüicultura em água salgada e salobra","6569","586","8.92068808037753","49.73532247424773","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Aqüicultura em água doce","6297","500","7.940289026520565","48.95452861150814","Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura","#10540a"
"Extração de carvão mineral","3813","228","5.979543666404406","50.0889063729347","Indústrias Extrativas","#4acc3b"
"Extração de petróleo e gás natural","23058","1204","5.221615057680632","48.170309653916206","Indústrias Extrativas","#4acc3b"
"Extração de minério de ferro","48700","3296","6.767967145790554","47.55549623545518","Indústrias Extrativas","#4acc3b"
"Extração de minério de alumínio","3971","230","5.791991941576429","47.86493746327538","Indústrias Extrativas","#4acc3b"
"Extração de minério de estanho","1358","122","8.98379970544919","48.08762886597937","Indústrias Extrativas","#4acc3b"
"Extração de minério de manganês","948","86","9.071729957805907","47.805203938115355","Indústrias Extrativas","#4acc3b"
"Extração de minério de metais preciosos","14550","1065","7.31958762886598","48.25903780068732","Indústrias Extrativas","#4acc3b"
"Extração de minerais radioativos","18","2","11.11111111111111","52.129629629629626","Indústrias Extrativas","#4acc3b"
"Extração de minerais metálicos não-ferrosos não especificados anteriormente","12349","823","6.664507247550409","48.02102734364458","Indústrias Extrativas","#4acc3b"
"Extração de pedra, areia e argila","58364","6035","10.340278253718045","47.530623900577936","Indústrias Extrativas","#4acc3b"
"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos","4651","395","8.492797247903678","46.082562889701094","Indústrias Extrativas","#4acc3b"
"Extração e refino de sal marinho e sal-gema","4902","482","9.832721338229295","49.80307357541139","Indústrias Extrativas","#4acc3b"
"Extração de gemas (pedras preciosas e semipreciosas)","1357","171","12.601326455416359","48.51535249324489","Indústrias Extrativas","#4acc3b"
"Extração de minerais não-metálicos não especificados anteriormente","10277","894","8.699036683857157","47.68340306834031","Indústrias Extrativas","#4acc3b"
"Atividades de apoio à extração de petróleo e gás natural","20469","3340","16.31735795593336","50.710489032195014","Indústrias Extrativas","#4acc3b"
"Atividades de apoio à extração de minerais, exceto petróleo e gás natural","3737","444","11.881188118811881","47.63901525287663","Indústrias Extrativas","#4acc3b"
"Abate de reses, exceto suínos","133775","7810","5.838161091384788","49.331830810440444","Indústrias de Transformação","#314b6b"
"Abate de suínos, aves e outros pequenos animais","284847","13283","4.6632051592609365","49.565094009532615","Indústrias de Transformação","#314b6b"
"Fabricação de produtos de carne","65192","5096","7.816910050312923","47.92573219617948","Indústrias de Transformação","#314b6b"
"Preservação do pescado e fabricação de produtos do pescado","18552","1367","7.36847779215179","46.83802285467874","Indústrias de Transformação","#314b6b"
"Fabricação de conservas de frutas","23460","2434","10.375106564364875","48.58458368854785","Indústrias de Transformação","#314b6b"
"Fabricação de conservas de legumes e outros vegetais","8335","897","10.761847630473905","48.48354329134172","Indústrias de Transformação","#314b6b"
"Fabricação de sucos de frutas, hortaliças e legumes","19398","2587","13.33642643571502","48.565625322198166","Indústrias de Transformação","#314b6b"
"Fabricação de óleos vegetais em bruto, exceto óleo de milho","22036","2273","10.314939190415684","46.650178495794805","Indústrias de Transformação","#314b6b"
"Fabricação de óleos vegetais refinados, exceto óleo de milho","8031","944","11.754451500435811","47.75362138380435","Indústrias de Transformação","#314b6b"
"Fabricação de margarina e outras gorduras vegetais e de óleos não-comestíveis de animais","3964","484","12.209889001009081","50.0369155734948","Indústrias de Transformação","#314b6b"
"Preparação do leite","13463","1746","12.968877664710687","47.25791675951367","Indústrias de Transformação","#314b6b"
"Fabricação de laticínios","80512","8632","10.721383147853736","46.28329938394275","Indústrias de Transformação","#314b6b"
"Fabricação de sorvetes e outros gelados comestíveis","24960","5650","22.63621794871795","50.57568108974358","Indústrias de Transformação","#314b6b"
"Beneficiamento de arroz e fabricação de produtos do arroz","21761","2732","12.554570102476909","47.76744328538817","Indústrias de Transformação","#314b6b"
"Moagem de trigo e fabricação de derivados","22373","2685","12.001072721584052","48.322099554522566","Indústrias de Transformação","#314b6b"
"Fabricação de farinha de mandioca e derivados","4124","406","9.844810863239573","46.29817329453607","Indústrias de Transformação","#314b6b"
"Fabricação de farinha de milho e derivados, exceto óleos de milho","8337","933","11.1910759265923","48.59641757626644","Indústrias de Transformação","#314b6b"
"Fabricação de amidos e féculas de vegetais e de óleos de milho","8602","820","9.532666821669379","47.73413159730294","Indústrias de Transformação","#314b6b"
"Fabricação de alimentos para animais","55781","7008","12.563417651171546","48.79442223457214","Indústrias de Transformação","#314b6b"
"Moagem e fabricação de produtos de origem vegetal não especificados anteriormente","20949","2232","10.654446512960046","48.102662020462354","Indústrias de Transformação","#314b6b"
"Fabricação de açúcar em bruto","255009","11319","4.438666870581039","37.53065185934612","Indústrias de Transformação","#314b6b"
"Fabricação de açúcar refinado","2017","173","8.57709469509172","39.19847959015042","Indústrias de Transformação","#314b6b"
"Torrefação e moagem de café","17283","2966","17.161372446913152","50.14760168952148","Indústrias de Transformação","#314b6b"
"Fabricação de produtos à base de café","2646","271","10.241874527588815","46.842277651801446","Indústrias de Transformação","#314b6b"
"Fabricação de produtos de panificação","147982","52040","35.16643916151965","53.827035270055376","Indústrias de Transformação","#314b6b"
"Fabricação de biscoitos e bolachas","47190","5386","11.413435049798686","48.15944055944058","Indústrias de Transformação","#314b6b"
"Fabricação de produtos derivados do cacau, de chocolates e confeitos","35130","2902","8.260745801309422","46.67375462567603","Indústrias de Transformação","#314b6b"
"Fabricação de massas alimentícias","47244","7267","15.381847430361528","49.30815200519289","Indústrias de Transformação","#314b6b"
"Fabricação de especiarias, molhos, temperos e condimentos","13070","1694","12.960979342004592","48.85988268298897","Indústrias de Transformação","#314b6b"
"Fabricação de alimentos e pratos prontos","12909","3635","28.158649004570456","52.45252666098582","Indústrias de Transformação","#314b6b"
"Fabricação de produtos alimentícios não especificados anteriormente","93587","13204","14.108797161998995","48.697725111393545","Indústrias de Transformação","#314b6b"
"Fabricação de aguardentes e outras bebidas destiladas","9513","1128","11.857458215074109","47.09236483408667","Indústrias de Transformação","#314b6b"
"Fabricação de vinho","5808","841","14.480027548209367","46.646235078053266","Indústrias de Transformação","#314b6b"
"Fabricação de malte, cervejas e chopes","38082","2755","7.234388950160181","48.53996638831994","Indústrias de Transformação","#314b6b"
"Fabricação de águas envasadas","19610","2283","11.642019377868435","48.62520822709502","Indústrias de Transformação","#314b6b"
"Fabricação de refrigerantes e de outras bebidas não-alcoólicas","45970","5892","12.817054600826626","48.93282575592773","Indústrias de Transformação","#314b6b"
"Processamento industrial do fumo","4030","387","9.602977667493796","47.36344086021503","Indústrias de Transformação","#314b6b"
"Fabricação de produtos do fumo","5434","507","9.330143540669857","50.00944669365723","Indústrias de Transformação","#314b6b"
"Preparação e fiação de fibras de algodão","20305","1106","5.446934252647131","47.43545924649102","Indústrias de Transformação","#314b6b"
"Preparação e fiação de fibras têxteis naturais, exceto algodão","5796","428","7.38440303657695","47.67592592592594","Indústrias de Transformação","#314b6b"
"Fiação de fibras artificiais e sintéticas","9489","592","6.2388028243229","48.40225524291284","Indústrias de Transformação","#314b6b"
"Fabricação de linhas para costurar e bordar","5200","325","6.25","48.071858974358996","Indústrias de Transformação","#314b6b"
"Tecelagem de fios de algodão","26027","1440","5.532716025665655","47.31891241147012","Indústrias de Transformação","#314b6b"
"Tecelagem de fios de fibras têxteis naturais, exceto algodão","2325","160","6.881720430107527","46.95125448028673","Indústrias de Transformação","#314b6b"
"Tecelagem de fios de fibras artificiais e sintéticas","15662","978","6.244413229472609","45.541650704465155","Indústrias de Transformação","#314b6b"
"Fabricação de tecidos de malha","24007","2153","8.968217603199067","45.90770747420891","Indústrias de Transformação","#314b6b"
"Acabamentos em fios, tecidos e artefatos têxteis","36474","2457","6.73630531337391","47.30575204255086","Indústrias de Transformação","#314b6b"
"Fabricação de artefatos têxteis para uso doméstico","41559","3922","9.43718568781732","47.023484684424496","Indústrias de Transformação","#314b6b"
"Fabricação de artefatos de tapeçaria","6307","577","9.148565086411924","46.12462343427933","Indústrias de Transformação","#314b6b"
"Fabricação de artefatos de cordoaria","3341","332","9.937144567494762","48.14207323156738","Indústrias de Transformação","#314b6b"
"Fabricação de tecidos especiais, inclusive artefatos","12976","1348","10.388409371146732","47.02689580764491","Indústrias de Transformação","#314b6b"
"Fabricação de outros produtos têxteis não especificados anteriormente","42578","3117","7.320682042369299","46.17293751076456","Indústrias de Transformação","#314b6b"
"Confecção de roupas íntimas","70598","6258","8.864273775461061","46.104889656930744","Indústrias de Transformação","#314b6b"
"Confecção de peças do vestuário, exceto roupas íntimas","413632","40549","9.803158362989324","46.302421798442374","Indústrias de Transformação","#314b6b"
"Confecção de roupas profissionais","22428","2784","12.413055109684324","46.970617085785626","Indústrias de Transformação","#314b6b"
"Fabricação de acessórios do vestuário, exceto para segurança e proteção","12257","1094","8.925511952353757","46.09039732397808","Indústrias de Transformação","#314b6b"
"Fabricação de meias","9595","366","3.814486711829078","45.91638005905858","Indústrias de Transformação","#314b6b"
"Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias","13069","1335","10.215012625296502","45.68148544902687","Indústrias de Transformação","#314b6b"
"Curtimento e outras preparações de couro","32800","1782","5.432926829268292","45.29593495934959","Indústrias de Transformação","#314b6b"
"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material","11256","952","8.45771144278607","45.595386164415984","Indústrias de Transformação","#314b6b"
"Fabricação de artefatos de couro não especificados anteriormente","8266","815","9.859666102105008","46.52306637632064","Indústrias de Transformação","#314b6b"
"Fabricação de calçados de couro","143857","5219","3.627908270018143","43.945997298242936","Indústrias de Transformação","#314b6b"
"Fabricação de tênis de qualquer material","17018","729","4.283699612175344","43.238531750695316","Indústrias de Transformação","#314b6b"
"Fabricação de calçados de material sintético","61169","2361","3.859798263826448","45.83867100437582","Indústrias de Transformação","#314b6b"
"Fabricação de calçados de materiais não especificados anteriormente","31048","1713","5.517263591857768","42.228291677402744","Indústrias de Transformação","#314b6b"
"Fabricação de partes para calçados, de qualquer material","20021","1142","5.704010788671895","44.00745883489004","Indústrias de Transformação","#314b6b"
"Desdobramento de madeira","61752","4169","6.7511983417541135","45.27241222956341","Indústrias de Transformação","#314b6b"
"Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada","37286","2099","5.629458778093655","45.89407999427846","Indústrias de Transformação","#314b6b"
"Fabricação de estruturas de madeira e de artigos de carpintaria para construção","25136","2186","8.696690006365372","46.638433587948235","Indústrias de Transformação","#314b6b"
"Fabricação de artefatos de tanoaria e de embalagens de madeira","13897","857","6.16679858962366","45.16994075459934","Indústrias de Transformação","#314b6b"
"Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis","22684","2100","9.257626520895785","45.914668194909794","Indústrias de Transformação","#314b6b"
"Fabricação de celulose e outras pastas para a fabricação de papel","18074","1276","7.059864999446718","47.08725240677219","Indústrias de Transformação","#314b6b"
"Fabricação de papel","39877","2594","6.505002883867894","48.07529820865837","Indústrias de Transformação","#314b6b"
"Fabricação de cartolina e papel-cartão","3607","203","5.627945661214306","48.53137417983548","Indústrias de Transformação","#314b6b"
"Fabricação de embalagens de papel","21071","1929","9.154762469745148","47.31495103855218","Indústrias de Transformação","#314b6b"
"Fabricação de embalagens de cartolina e papel-cartão","8931","651","7.289217332885454","45.21472026275521","Indústrias de Transformação","#314b6b"
"Fabricação de chapas e de embalagens de papelão ondulado","32840","2696","8.209500609013398","47.054760454729994","Indústrias de Transformação","#314b6b"
"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório","19824","2599","13.110371267150928","47.11380145278448","Indústrias de Transformação","#314b6b"
"Fabricação de produtos de papel para usos doméstico e higiênico-sanitário","16623","1356","8.157372315466523","47.42364996290275","Indústrias de Transformação","#314b6b"
"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente","11265","949","8.424323124722592","47.66196182867288","Indústrias de Transformação","#314b6b"
"Impressão de jornais, livros, revistas e outras publicações periódicas","18930","2707","14.300052826201796","46.098450431414","Indústrias de Transformação","#314b6b"
"Impressão de material de segurança","9610","2398","24.953173777315296","48.750953867499135","Indústrias de Transformação","#314b6b"
"Impressão de materiais para outros usos","49204","9265","18.829769937403462","46.89301005338326","Indústrias de Transformação","#314b6b"
"Serviços de pré-impressão","12739","3017","23.6831776434571","48.49975141952529","Indústrias de Transformação","#314b6b"
"Serviços de acabamentos gráficos","7425","1379","18.572390572390574","47.15227833894499","Indústrias de Transformação","#314b6b"
"Reprodução de materiais gravados em qualquer suporte","1354","262","19.35007385524372","51.307483998030534","Indústrias de Transformação","#314b6b"
"Coquerias","555","26","4.684684684684685","47.551951951951956","Indústrias de Transformação","#314b6b"
"Fabricação de produtos do refino de petróleo","23805","1141","4.793110691031296","47.56114261709726","Indústrias de Transformação","#314b6b"
"Fabricação de produtos derivados do petróleo, exceto produtos do refino","5571","766","13.749775623765931","47.82678154729847","Indústrias de Transformação","#314b6b"
"Fabricação de álcool","106609","6380","5.984485362399047","40.65198060201294","Indústrias de Transformação","#314b6b"
"Fabricação de biocombustíveis, exceto álcool","2854","359","12.578836720392431","49.124970801214666","Indústrias de Transformação","#314b6b"
"Fabricação de cloro e álcalis","1178","95","8.064516129032258","49.43067345783816","Indústrias de Transformação","#314b6b"
"Fabricação de intermediários para fertilizantes","4033","351","8.703198611455493","48.34374741714189","Indústrias de Transformação","#314b6b"
"Fabricação de adubos e fertilizantes","29165","4105","14.075090005143151","48.7767186696382","Indústrias de Transformação","#314b6b"
"Fabricação de gases industriais","4630","754","16.285097192224622","49.90453563714902","Indústrias de Transformação","#314b6b"
"Fabricação de produtos químicos inorgânicos não especificados anteriormente","8661","834","9.629373051610667","48.598622176038155","Indústrias de Transformação","#314b6b"
"Fabricação de produtos petroquímicos básicos","5646","408","7.226354941551541","48.34360609280901","Indústrias de Transformação","#314b6b"
"Fabricação de intermediários para plastificantes, resinas e fibras","1634","144","8.812729498164016","47.38412892696861","Indústrias de Transformação","#314b6b"
"Fabricação de produtos químicos orgânicos não especificados anteriormente","13074","1046","8.000611901483861","48.07345367395846","Indústrias de Transformação","#314b6b"
"Fabricação de resinas termoplásticas","7688","504","6.555671175858481","48.553026361429026","Indústrias de Transformação","#314b6b"
"Fabricação de resinas termofixas","2661","331","12.43893273205562","48.692471501941654","Indústrias de Transformação","#314b6b"
"Fabricação de elastômeros","1028","100","9.72762645914397","46.57457846952014","Indústrias de Transformação","#314b6b"
"Fabricação de fibras artificiais e sintéticas","2999","178","5.9353117705901965","47.37512504168054","Indústrias de Transformação","#314b6b"
"Fabricação de defensivos agrícolas","7562","629","8.317905316053954","46.891386758353136","Indústrias de Transformação","#314b6b"
"Fabricação de desinfestantes domissanitários","1716","212","12.354312354312354","47.894133644133696","Indústrias de Transformação","#314b6b"
"Fabricação de sabões e detergentes sintéticos","22322","2318","10.384374160021503","47.84781829585164","Indústrias de Transformação","#314b6b"
"Fabricação de produtos de limpeza e polimento","20087","2612","13.003435057499876","47.86563448996857","Indústrias de Transformação","#314b6b"
"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal","47185","6019","12.756172512450991","48.43717283034869","Indústrias de Transformação","#314b6b"
"Fabricação de tintas, vernizes, esmaltes e lacas","24661","2916","11.824338023600015","48.59423110714621","Indústrias de Transformação","#314b6b"
"Fabricação de tintas de impressão","1855","240","12.93800539083558","48.31105121293801","Indústrias de Transformação","#314b6b"
"Fabricação de impermeabilizantes, solventes e produtos afins","3608","509","14.107538802660754","48.70177383592016","Indústrias de Transformação","#314b6b"
"Fabricação de adesivos e selantes","5928","797","13.444669365721998","48.14884165542061","Indústrias de Transformação","#314b6b"
"Fabricação de explosivos","6622","490","7.399577167019028","48.44498137521387","Indústrias de Transformação","#314b6b"
"Fabricação de aditivos de uso industrial","10062","1311","13.029218843172332","48.30143112701249","Indústrias de Transformação","#314b6b"
"Fabricação de catalisadores","524","28","5.343511450381679","46.12150127226463","Indústrias de Transformação","#314b6b"
"Fabricação de produtos químicos não especificados anteriormente","35838","4095","11.426418884982422","48.286344104023705","Indústrias de Transformação","#314b6b"
"Fabricação de produtos farmoquímicos","4965","992","19.97985901309164","52.42759315206449","Indústrias de Transformação","#314b6b"
"Fabricação de medicamentos para uso humano","83273","18521","22.241302703157086","52.99406770501848","Indústrias de Transformação","#314b6b"
"Fabricação de medicamentos para uso veterinário","10071","2578","25.598252407903882","53.78512560818185","Indústrias de Transformação","#314b6b"
"Fabricação de preparações farmacêuticas","3392","1150","33.903301886792455","57.21128144654093","Indústrias de Transformação","#314b6b"
"Fabricação de pneumáticos e de câmaras-de-ar","28845","1184","4.104697521234183","45.86638932223954","Indústrias de Transformação","#314b6b"
"Reforma de pneumáticos usados","16181","2779","17.17446387738706","52.021692108027885","Indústrias de Transformação","#314b6b"
"Fabricação de artefatos de borracha não especificados anteriormente","45898","3217","7.009020000871498","45.20225282147374","Indústrias de Transformação","#314b6b"
"Fabricação de laminados planos e tubulares de material plástico","16000","1603","10.01875","47.69485416666662","Indústrias de Transformação","#314b6b"
"Fabricação de embalagens de material plástico","117235","8501","7.2512474943489575","47.145292219331544","Indústrias de Transformação","#314b6b"
"Fabricação de tubos e acessórios de material plástico para uso na construção","10682","611","5.719902639955064","47.13109280409412","Indústrias de Transformação","#314b6b"
"Fabricação de artefatos de material plástico não especificados anteriormente","169562","14630","8.628112430851251","46.797822232182504","Indústrias de Transformação","#314b6b"
"Fabricação de vidro plano e de segurança","18120","1947","10.745033112582782","47.14946651949965","Indústrias de Transformação","#314b6b"
"Fabricação de embalagens de vidro","7130","541","7.5876577840112205","46.94581580177653","Indústrias de Transformação","#314b6b"
"Fabricação de artigos de vidro","15998","2092","13.076634579322416","48.72223611284746","Indústrias de Transformação","#314b6b"
"Fabricação de cimento","12907","1079","8.359804757108545","48.749102554169546","Indústrias de Transformação","#314b6b"
"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes","96932","10468","10.799323236908348","46.95627862831678","Indústrias de Transformação","#314b6b"
"Fabricação de produtos cerâmicos refratários","8522","629","7.3808965031682705","45.52800594539625","Indústrias de Transformação","#314b6b"
"Fabricação de produtos cerâmicos não-refratários para uso estrutural na construção","102504","6400","6.243658784047452","44.89025143734226","Indústrias de Transformação","#314b6b"
"Fabricação de produtos cerâmicos não-refratários não especificados anteriormente","21637","1165","5.3842954198826085","41.10120010475883","Indústrias de Transformação","#314b6b"
"Aparelhamento e outros trabalhos em pedras","45237","6045","13.36295510312355","48.21199460618521","Indústrias de Transformação","#314b6b"
"Fabricação de cal e gesso","7541","635","8.420633868187242","47.22561110374401","Indústrias de Transformação","#314b6b"
"Fabricação de produtos de minerais não-metálicos não especificados anteriormente","21325","2046","9.594372801875732","47.05045720984767","Indústrias de Transformação","#314b6b"
"Produção de ferro-gusa","11550","659","5.705627705627705","44.35440115440116","Indústrias de Transformação","#314b6b"
"Produção de ferroligas","8182","683","8.347592275727205","46.16116678888616","Indústrias de Transformação","#314b6b"
"Produção de semi-acabados de aço","6554","381","5.8132438205675925","47.08188383684263","Indústrias de Transformação","#314b6b"
"Produção de laminados planos de aço","32115","1514","4.714307955783902","49.384379054439755","Indústrias de Transformação","#314b6b"
"Produção de laminados longos de aço","26938","1412","5.241666047961987","46.16818868017913","Indústrias de Transformação","#314b6b"
"Produção de relaminados, trefilados e perfilados de aço","12088","1162","9.612839179351424","46.53557246856388","Indústrias de Transformação","#314b6b"
"Produção de tubos de aço com costura","8746","938","10.724902812714383","46.54912722006245","Indústrias de Transformação","#314b6b"
"Produção de outros tubos de ferro e aço","2134","216","10.121836925960636","46.76897844423619","Indústrias de Transformação","#314b6b"
"Metalurgia do alumínio e suas ligas","21053","1564","7.428869994775092","46.563340141547506","Indústrias de Transformação","#314b6b"
"Metalurgia dos metais preciosos","804","81","10.074626865671641","46.56135986733001","Indústrias de Transformação","#314b6b"
"Metalurgia do cobre","5089","248","4.873256042444488","45.70079255911439","Indústrias de Transformação","#314b6b"
"Metalurgia dos metais não-ferrosos e suas ligas não especificados anteriormente","12777","1177","9.211865070047743","46.17244527927783","Indústrias de Transformação","#314b6b"
"Fundição de ferro e aço","44361","2228","5.022429611595771","45.070632612730414","Indústrias de Transformação","#314b6b"
"Fundição de metais não-ferrosos e suas ligas","12941","859","6.637817788424388","44.37740514643382","Indústrias de Transformação","#314b6b"
"Fabricação de estruturas metálicas","44210","9482","21.447636281384302","47.675676694563876","Indústrias de Transformação","#314b6b"
"Fabricação de esquadrias de metal","49237","10480","21.284806141722687","46.524233130911135","Indústrias de Transformação","#314b6b"
"Fabricação de obras de caldeiraria pesada","12336","1415","11.470492866407263","47.78274967574575","Indústrias de Transformação","#314b6b"
"Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central","6475","817","12.617760617760618","45.57657657657657","Indústrias de Transformação","#314b6b"
"Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos","2882","381","13.21998612074948","46.01966227157068","Indústrias de Transformação","#314b6b"
"Produção de forjados de aço e de metais não-ferrosos e suas ligas","4792","356","7.429048414023372","45.36171396772395","Indústrias de Transformação","#314b6b"
"Produção de artefatos estampados de metal","25275","2736","10.82492581602374","45.68712166172115","Indústrias de Transformação","#314b6b"
"Serviços de usinagem, solda, tratamento e revestimento em metais","42589","4450","10.448707412712203","45.96946003271572","Indústrias de Transformação","#314b6b"
"Fabricação de artigos de cutelaria","8004","386","4.822588705647177","46.02840246543392","Indústrias de Transformação","#314b6b"
"Fabricação de artigos de serralheria, exceto esquadrias","30464","4032","13.23529411764706","44.9123993347339","Indústrias de Transformação","#314b6b"
"Fabricação de ferramentas","21234","2063","9.715550532165395","44.894179146651645","Indústrias de Transformação","#314b6b"
"Fabricação de equipamento bélico pesado, armas de fogo e munições","7531","433","5.749568450404992","47.55729650776789","Indústrias de Transformação","#314b6b"
"Fabricação de embalagens metálicas","18016","1085","6.022424511545292","47.913428804026076","Indústrias de Transformação","#314b6b"
"Fabricação de produtos de trefilados de metal","24478","3019","12.333523980717379","46.44727238064108","Indústrias de Transformação","#314b6b"
"Fabricação de artigos de metal para uso doméstico e pessoal","20437","1900","9.296863531829525","45.58826311754818","Indústrias de Transformação","#314b6b"
"Fabricação de produtos de metal não especificados anteriormente","81489","9114","11.184331627581637","46.04555216041426","Indústrias de Transformação","#314b6b"
"Fabricação de componentes eletrônicos","29655","2671","9.00691283088855","45.58207160119153","Indústrias de Transformação","#314b6b"
"Fabricação de equipamentos de informática","9233","1128","12.217047546842846","46.59009350518069","Indústrias de Transformação","#314b6b"
"Fabricação de periféricos para equipamentos de informática","24795","1785","7.1990320629159115","45.2856758755125","Indústrias de Transformação","#314b6b"
"Fabricação de equipamentos transmissores de comunicação","6257","717","11.459165734377496","46.841244472857035","Indústrias de Transformação","#314b6b"
